mu_Arew,mu_Apun,mu_R,mu_P,mu_xi,mu_d
0.8346881596613954,0.22217012500811215,0.552121822675936,21.3503645544924,0.2214952568913704,0.5085501486117644
0.8344351322104141,0.08312407329603659,0.07396607905411062,15.857693082139528,0.1297201147310557,0.5163942767061751
0.6367685805201442,0.09373277199902803,0.16048133317988303,9.338690631235405,0.007094655700111387,0.40689846450595557
0.9813398977735234,0.3162758754027401,0.21014645493767742,17.906116262896354,0.18580786300502725,0.485383981547426
0.5976075880807968,0.03688278529051049,0.2543590578913104,6.864770934200917,0.059652765685708674,0.3524924942426522
0.7215125648830135,0.18621880765026447,0.008658539907321799,13.167076706028144,0.154867201937882,0.4321786540850193
0.7487062532267202,0.3025570392442752,0.05084004269398304,11.956447400531687,0.09056726861301143,0.4358855851075358
0.9717602202960343,0.12416861483595008,0.21770492271338962,14.315694958458032,0.21956666809552278,0.46621388656354107
0.7916497322395011,0.5224740163896646,0.04009690549356196,13.959302335928887,0.03265353629658537,0.39200041050198775
0.5717177327795492,0.11028621427774016,0.21216577766726674,18.503231442176777,0.12599252030069094,0.4924259230586634
0.9033995414799486,0.06467469117694778,0.11388199415371507,12.746289251644173,0.12822586028822938,0.48703269283547623
0.7809581311925832,0.4164309912456978,0.20462995920808463,16.071697160542453,0.13193578650543694,0.4470567805538586
0.9665251632599334,0.40581509391020115,0.22029528542955523,19.6603026623155,0.2678230631559868,0.46207513538393374
0.5226742647991046,0.016827722182650662,0.04484363361893449,12.005826796027408,0.054101343320879576,0.3859687583967766
0.899141627219624,0.2936016022253038,0.26088760152629076,18.156122637582428,0.19553928605530668,0.5236467620192603
0.45533975840649094,0.014894372679411894,0.3710919628060161,15.557960648747656,0.10141326750400265,0.4429013279358565
0.5223409626653231,0.008863339932476897,0.11117330984024265,17.891111883072846,0.11862236415366612,0.46930752636558143
0.941139180773054,0.19894178980244298,0.002383236185016203,17.783579790992892,0.2766991621730738,0.592152637333189
0.9298252082380677,0.2561629914989486,0.07232822844254409,4.824214858960319,0.01270069189565771,0.30503866510881794
0.7552828741385094,0.23411347932512958,0.3548926089385364,16.810829909590442,0.1977720116821275,0.5477353874730194
