mu_sigma_a,mu_sigma_n,mu_eta,mu_kappa,mu_beta,mu_bias
0.9986159025339824,0.9930995282330792,0.014792832939466758,0.11647931168603949,9.127098068243303,0.00016741593282831602
0.9920670059330363,0.9232434221878552,0.003912767877763129,0.10946867821731843,8.652908025899514,0.0039025796575062064
0.9832415712050768,0.889717290712964,0.008577553074337711,0.12068299840343354,8.638370058732566,0.00032255539633058346
0.9764509104583725,0.8617883672705868,0.011633372908177732,0.13359483873719183,7.742934691603997,0.0019577266707518394
0.9957930167054176,0.9264898282595488,0.006542635493495499,0.12040719735882548,9.242388315766508,0.0006794899383806795
0.9998848680480281,0.9598063823682306,0.042020713501874425,0.12677093015442994,8.965982852939446,0.00022718106368176065
0.9612809634289476,0.9340929928320509,0.018800633243148276,0.10541108994797813,8.731189145410028,0.00359925106807985
0.999129396500264,0.92078073382482,0.0664930900923373,0.11653389808640378,9.128534208478634,0.00040298348232030727
0.9974076272935563,0.8533754521086044,0.036927186469530235,0.1121296375661957,9.015345792973575,0.00039104776645586037
0.9908417913854636,0.8960536493003716,0.021569734266957154,0.11332144665704356,9.108820623161959,0.000845248668543686
0.986062926225015,0.9944982300401243,0.020336482710221357,0.1185389092491182,8.571920074044927,0.002389564344974249
0.9972121134063964,0.8127240226555216,0.06833071649551323,0.1298370119229274,9.764258127437968,0.0004392674156249942
0.9878103400891054,0.9654494050573864,0.05936114964039296,0.15579445867871286,8.711618554402987,0.003137119305555689
0.9948538145169802,0.820419441865789,0.024155082156839914,0.12781133053025842,9.456739422001894,0.0005602341359275694
0.9867709435130887,0.9489718995071393,0.04371823557713504,0.12878961788930668,9.504623256357998,0.0018547264150582672
0.9976233644049601,0.8414109041877799,0.028058070849490555,0.12773422094017825,8.807802102952015,0.0007780390937031749
0.9963846450556813,0.9281065222854571,0.02167723758187063,0.14059537416539136,9.404841529452392,0.0023947450358825424
0.9923071512332676,0.8091057504692444,0.015085718734688782,0.11496196717362035,9.418579280293978,0.00044687084270193285
0.9980784320552053,0.9815759469669498,0.013619034370154295,0.1194562479285691,8.970705276907022,0.0004431055640347261
0.9862900366077512,0.9200761327900333,0.027527153656305103,0.10116399206336851,8.540439330214143,0.0026462536048198378
