subjID	trial	choice	gain	loss
0	0	2	0	0
0	1	2	0	0
0	2	2	1	0
0	3	2	0	0
0	4	3	0	-1
0	5	1	0	0
0	6	1	1	0
0	7	2	0	0
0	8	1	1	0
0	9	1	0	0
0	10	2	0	0
0	11	2	0	0
0	12	2	0	0
0	13	2	0	0
0	14	2	0	0
0	15	2	1	0
0	16	2	0	0
0	17	1	0	0
0	18	1	0	0
0	19	1	0	0
0	20	3	0	-1
0	21	1	1	0
0	22	3	0	0
0	23	1	0	0
0	24	2	0	0
0	25	2	0	0
0	26	3	0	0
0	27	1	0	-1
0	28	2	1	0
0	29	2	0	0
0	30	3	0	-1
0	31	1	0	0
0	32	1	1	0
0	33	1	0	0
0	34	2	1	0
0	35	2	1	0
0	36	2	0	0
0	37	3	1	0
0	38	3	0	-1
0	39	1	0	0
0	40	1	0	0
0	41	1	0	0
0	42	1	0	0
0	43	2	0	0
0	44	2	0	-1
0	45	1	0	-1
0	46	3	0	0
0	47	3	0	-1
0	48	2	1	0
0	49	2	0	-1
0	50	1	0	0
0	51	1	0	0
0	52	1	0	-1
0	53	3	0	0
0	54	3	0	0
0	55	2	0	0
0	56	3	0	0
0	57	3	1	0
0	58	3	1	0
0	59	3	1	0
0	60	3	0	0
0	61	2	0	0
0	62	1	0	-1
0	63	2	0	0
0	64	2	0	0
0	65	2	0	0
0	66	1	0	0
0	67	2	0	-1
0	68	3	0	0
0	69	1	0	-1
0	70	3	0	0
0	71	3	0	0
0	72	3	1	0
0	73	3	0	0
0	74	3	0	0
0	75	3	0	0
0	76	2	0	0
0	77	2	0	0
0	78	3	0	0
0	79	1	0	0
0	80	2	0	0
0	81	2	0	-1
0	82	3	0	0
0	83	1	0	0
0	84	3	0	0
0	85	1	0	0
0	86	3	0	0
0	87	3	0	0
0	88	3	1	0
0	89	3	0	-1
0	90	2	0	0
0	91	2	0	0
0	92	2	0	0
0	93	1	1	0
0	94	1	0	0
0	95	2	0	0
0	96	2	0	0
0	97	3	1	-1
0	98	3	0	0
0	99	1	0	0
0	100	1	0	-1
0	101	1	1	0
0	102	1	0	0
0	103	2	0	0
0	104	3	0	0
0	105	2	0	0
0	106	2	0	0
0	107	3	0	0
0	108	1	1	0
0	109	1	1	0
0	110	1	0	0
0	111	2	0	0
0	112	2	0	0
0	113	1	0	0
0	114	2	1	0
0	115	1	0	0
0	116	2	0	0
0	117	1	0	-1
0	118	3	0	0
0	119	3	0	0
0	120	3	0	-1
0	121	2	0	0
0	122	2	0	0
0	123	2	0	-1
0	124	1	0	-1
0	125	3	1	0
0	126	3	1	0
0	127	3	1	0
0	128	2	0	0
0	129	3	0	-1
0	130	2	0	0
0	131	1	0	-1
0	132	2	1	-1
0	133	2	0	0
0	134	3	0	0
0	135	3	0	0
0	136	3	0	0
0	137	1	0	-1
0	138	3	1	0
0	139	3	0	0
0	140	3	0	0
0	141	3	0	0
0	142	2	0	0
0	143	2	0	0
0	144	3	0	0
0	145	3	0	0
0	146	2	0	-1
0	147	3	1	-1
0	148	3	1	0
0	149	3	1	0
0	150	3	0	0
0	151	2	0	0
0	152	1	0	0
0	153	1	0	0
0	154	2	0	0
0	155	3	0	-1
0	156	2	0	0
0	157	3	1	0
0	158	2	0	0
0	159	3	0	0
0	160	1	0	0
0	161	2	0	0
0	162	3	0	0
0	163	1	0	0
0	164	1	0	0
0	165	2	0	0
0	166	2	1	-1
0	167	2	0	0
0	168	1	0	0
0	169	3	0	0
0	170	1	0	0
0	171	3	0	0
0	172	1	0	0
0	173	1	0	-1
0	174	2	0	0
0	175	2	0	0
0	176	2	0	0
0	177	3	1	-1
0	178	1	0	0
0	179	3	1	0
0	180	3	1	0
0	181	3	1	0
0	182	3	0	0
0	183	1	0	0
0	184	2	1	-1
0	185	2	1	-1
0	186	2	1	-1
0	187	2	0	-1
0	188	3	0	0
0	189	1	1	0
0	190	1	1	0
0	191	1	0	0
0	192	3	0	0
0	193	3	0	0
0	194	1	1	-1
0	195	1	0	0
0	196	2	1	0
0	197	2	0	-1
0	198	3	0	0
0	199	1	0	0
1	0	1	0	0
1	1	2	0	0
1	2	3	0	0
1	3	2	0	0
1	4	2	1	0
1	5	2	0	0
1	6	3	1	0
1	7	3	0	0
1	8	1	0	0
1	9	1	1	-1
1	10	1	0	0
1	11	3	1	-1
1	12	3	0	0
1	13	2	0	0
1	14	2	0	0
1	15	2	0	0
1	16	2	0	0
1	17	1	0	-1
1	18	2	1	0
1	19	2	0	0
1	20	3	0	-1
1	21	2	0	0
1	22	2	0	0
1	23	2	1	0
1	24	2	0	0
1	25	1	0	0
1	26	1	0	0
1	27	1	1	0
1	28	1	0	0
1	29	2	0	0
1	30	2	0	0
1	31	3	0	0
1	32	1	0	0
1	33	1	0	0
1	34	1	0	0
1	35	2	1	0
1	36	2	0	0
1	37	3	0	0
1	38	3	1	0
1	39	3	0	-1
1	40	1	1	0
1	41	1	0	0
1	42	2	0	0
1	43	2	0	0
1	44	2	0	0
1	45	3	0	0
1	46	3	0	-1
1	47	2	1	0
1	48	2	0	-1
1	49	1	0	-1
1	50	3	0	0
1	51	3	1	0
1	52	3	0	0
1	53	3	1	0
1	54	3	1	0
1	55	3	0	0
1	56	3	0	0
1	57	3	1	0
1	58	3	0	0
1	59	2	0	0
1	60	1	0	0
1	61	1	0	0
1	62	2	0	-1
1	63	3	0	0
1	64	1	0	0
1	65	3	0	0
1	66	3	1	-1
1	67	3	1	0
1	68	3	0	0
1	69	2	0	0
1	70	1	0	-1
1	71	2	0	0
1	72	2	0	0
1	73	3	0	0
1	74	3	0	0
1	75	2	0	0
1	76	3	0	-1
1	77	1	0	0
1	78	1	0	0
1	79	2	0	-1
1	80	1	0	0
1	81	1	1	0
1	82	1	1	-1
1	83	1	0	0
1	84	2	0	0
1	85	3	0	0
1	86	3	1	0
1	87	3	1	0
1	88	3	0	0
1	89	1	0	0
1	90	1	0	0
1	91	2	0	0
1	92	2	0	0
1	93	1	1	0
1	94	1	1	0
1	95	1	0	0
1	96	3	0	0
1	97	3	0	0
1	98	3	0	0
1	99	1	1	-1
1	100	1	0	0
1	101	2	1	0
1	102	3	0	0
1	103	2	0	0
1	104	3	0	0
1	105	3	0	0
1	106	3	0	0
1	107	1	1	0
1	108	1	0	0
1	109	2	0	0
1	110	2	0	0
1	111	3	0	0
1	112	1	1	0
1	113	1	0	0
1	114	3	0	0
1	115	3	0	0
1	116	2	0	0
1	117	2	0	0
1	118	2	0	0
1	119	2	0	0
1	120	2	0	0
1	121	3	0	0
1	122	3	0	-1
1	123	1	0	0
1	124	1	0	-1
1	125	2	0	0
1	126	2	0	-1
1	127	3	0	0
1	128	1	0	0
1	129	2	0	0
1	130	2	1	0
1	131	2	0	0
1	132	1	0	0
1	133	3	0	0
1	134	1	1	-1
1	135	1	0	0
1	136	1	0	0
1	137	1	0	-1
1	138	2	0	0
1	139	3	1	0
1	140	3	0	-1
1	141	2	0	0
1	142	2	1	-1
1	143	2	0	0
1	144	1	0	0
1	145	1	0	0
1	146	1	0	0
1	147	2	0	-1
1	148	1	0	0
1	149	1	1	0
1	150	1	0	0
1	151	3	0	0
1	152	1	0	0
1	153	1	0	-1
1	154	3	0	0
1	155	3	0	0
1	156	3	0	0
1	157	3	0	0
1	158	2	1	0
1	159	3	1	0
1	160	1	0	0
1	161	3	0	0
1	162	2	1	0
1	163	2	0	-1
1	164	1	0	0
1	165	3	0	-1
1	166	3	0	0
1	167	1	0	0
1	168	1	0	0
1	169	1	0	0
1	170	2	0	-1
1	171	3	0	-1
1	172	3	0	0
1	173	3	1	0
1	174	3	0	0
1	175	1	1	0
1	176	1	0	-1
1	177	3	0	-1
1	178	2	0	0
1	179	2	0	0
1	180	2	0	0
1	181	2	0	0
1	182	2	0	-1
1	183	3	0	-1
1	184	1	0	0
1	185	1	0	0
1	186	1	0	0
1	187	1	1	-1
1	188	1	0	0
1	189	2	1	-1
1	190	2	0	-1
1	191	1	1	-1
1	192	1	0	0
1	193	3	1	0
1	194	3	1	0
1	195	3	0	0
1	196	1	0	-1
1	197	2	0	0
1	198	2	1	-1
1	199	2	0	0
2	0	2	0	0
2	1	3	0	-1
2	2	2	0	0
2	3	2	0	0
2	4	2	0	-1
2	5	3	1	0
2	6	3	0	0
