mu_Arew,mu_Apun,mu_R,mu_P,mu_xi
0.3459235771237178,0.6241612332495483,10.01273226136773,11.224280162355543,0.06811286379216488
0.28142005903192374,0.5448101988885631,10.668477667116932,9.902034034006867,0.06573732862861242
0.31333114083586355,0.5286231565182773,10.528035563524814,9.605981288239919,0.06865881534952335
0.28697557784294975,0.554115405361688,10.511442471220809,11.603008304245385,0.043115021339333585
0.34494155041173774,0.6451159526683946,9.394551734241045,9.967754157133502,0.013581587498722009
0.34565123757731425,0.6256463997120457,8.667894849347327,10.95908982247748,0.01757908905137428
0.3231121007025258,0.6169955843806242,8.880542476464148,10.23172189305555,0.01819600902681901
0.309841481971327,0.582622136858106,9.401309836069556,10.950753062018016,0.029955899952693057
0.32865742585191016,0.6551252491826576,9.781140758429256,12.097985424872057,0.06112559299229547
0.31541985539269696,0.5559436779030743,10.93450983892554,11.426133091898913,0.0418263128201646
0.31083302271542657,0.5825230804822953,10.129038820373324,12.114553101295954,0.01424672171150328
0.371138023315994,0.5272568532953759,8.315349038340752,9.451137508022082,0.028036017256539175
0.32566850147598736,0.5622910817070222,9.539159600683055,13.662717930801405,0.05450149161824127
0.31083034625861755,0.5549103076748879,8.42756249115689,9.397202979858866,0.021619523467808394
0.33718300814784286,0.5442586561895693,10.248699529668828,8.797968670099435,0.030427869732942717
0.3016061772005202,0.540663348526179,7.212810748195632,6.93123096994037,0.010907848629949991
0.28630939186326093,0.5377503116741711,7.268762720543654,6.853575703185564,0.012307428750344974
0.2998119413525153,0.5459266555525342,7.696640373620962,9.446860527869786,0.008137606607123425
0.29110139952511505,0.53598300200869,8.302419594165368,9.140587228313423,0.004630378065169039
0.3423392840995548,0.533372289153649,7.557455529119171,9.542939602520164,0.07511000905701204
