mu_Arew,mu_Apun,mu_R,mu_P,mu_xi
0.3880918196498772,0.6837678740930281,8.475857435774351,16.778064880628243,0.016845679970372573
0.40384952885943154,0.5687714004393096,9.12227750525553,10.40880055090902,0.012619545317977082
0.300204105066187,0.7145510397901804,7.200184470014899,14.246165014979137,0.11166813488983401
0.3417738888580833,0.6669294994641537,6.923951207258384,11.218410053755028,0.0744092210292036
0.3529902745683964,0.7211854126176177,6.982281924415308,13.415678102793741,0.037951616292964674
0.44435486362253906,0.5527958367278419,9.456189669031227,13.4327451390849,0.04372802643851847
0.4149914646500186,0.6437769565437562,10.273149548613086,11.958766168245472,0.06615630997157931
0.34526633381093375,0.6447616511481533,10.295426885315745,12.643862054320776,0.028712330930234304
0.32915926813995133,0.6367063081583718,8.160408107555707,10.887249462171237,0.03126979791561767
0.3683046521643691,0.6383750688298956,9.034381648187077,15.944176535015842,0.017311911494332637
0.3282393591670642,0.6112305350209659,10.417466387938951,14.603284556433278,0.08594953046183275
0.35101277877682757,0.7128759170458251,11.003405789032616,13.708168647914295,0.038992637550076266
0.3887098270272957,0.6900253562807385,9.538662542489366,14.545864294901348,0.042336993308738496
0.3368637069941087,0.7101413433838369,10.918342862925625,14.60991043185225,0.051726412358743555
0.3341651550030935,0.6254400888116131,10.961941309957561,13.276174560979817,0.1298935751960555
0.38334070700610784,0.7141963455761121,9.841691907578815,13.957695510992387,0.030075320864069385
0.3446038354309451,0.6746839290180039,8.195190883965761,9.88995419361673,0.03262969606634059
0.42572646373784095,0.6818099776425308,7.966957042576562,12.924031861801435,0.1198112133854341
0.39560759126780537,0.71480823286598,8.264421282671387,16.634487838239064,0.07213695692330957
0.3906332326433166,0.7307932650097129,8.513217070416944,13.696381518048401,0.028348110402974684
