mu_Arew,mu_Apun,mu_R,mu_P,mu_xi
0.39724437838302057,0.721036560717024,8.216456733030165,18.410835382012987,0.044477368499947205
0.47661948762887724,0.8722795630630229,7.625650533070106,21.18060072874502,0.056562080241584184
0.42526740813972946,0.8895717229978355,6.825813292434987,19.112793181305545,0.014299832235039531
0.42263824602836775,0.7500365723194068,9.760703261019403,17.839880522039827,0.039458831854124424
0.43484200630819875,0.7974670272981147,7.800483936955516,17.489292607753868,0.031050662326699882
0.4831828468431407,0.6138655694347539,9.703007102075265,18.003243044483344,0.09049292319612294
0.48696781969062625,0.8408448054727032,11.998275583693255,22.025093053128924,0.07085989548569677
0.5051243677687024,0.7687536620039906,9.688667067472899,18.04466526008749,0.026818186241548296
0.4623300585001796,0.8081556083141457,7.879830912394606,17.01282102768929,0.005085043217769943
0.43354755032632714,0.6285390364420927,8.35840310394778,15.176508061286903,0.06689116665803754
0.5698500740729003,0.6676844493237676,9.878813363617247,13.487999046101532,0.05033877678366937
0.42967066121803843,0.838777880524847,8.956480916497384,22.058133333800637,0.12022636180572874
0.4825040365843178,0.7347510646546666,10.15267372704764,11.917182450959931,0.038452635588006566
0.3875346826487342,0.6864867455061151,9.717079417948167,11.321143715451166,0.27642900486461075
0.4426766102059762,0.7840725480852822,8.679882468402567,20.43029646012494,0.028929287128454016
0.41870864517339584,0.8046280397496306,7.686188369714368,18.697939422675564,0.010865401561330397
0.4310880298710892,0.786079152714119,9.240202903757108,10.63867157818111,0.006084819640839077
0.44669581565715233,0.7571201058945835,7.973207452021356,12.222382578000726,0.022667511693313176
0.40773211242539364,0.620212912895129,8.044868811120068,14.564310407448957,0.02564990814544541
0.4376902441483853,0.6981386240196705,9.53100688314365,11.80346908387308,0.032826243352324765
