mu_Arew,mu_Apun,mu_R,mu_P,mu_xi
0.35837966101049007,0.730845623730317,11.465296073938202,14.832965475061798,0.16447864840663753
0.26238211632686864,0.6867406974820042,12.965531773901777,12.041329571449213,0.04140049842046863
0.4576195506965988,0.789050225489303,10.956013713022022,7.362465102740192,0.04012142172876113
0.41888303731942816,0.7448706915990156,15.213187912824335,15.043084236911534,0.0325926832461795
0.31469742046729654,0.7008492855582604,11.629183377823338,10.43789339555999,0.046383020722949045
0.38197335189560994,0.8241270690271894,16.911011622169454,15.76067802840839,0.06954781165342379
0.300527665611964,0.7267589989481005,13.262610408228218,15.963224281938578,0.08468794247985717
0.3529798487407097,0.794543237653368,11.698419044844492,12.631319662915907,0.03669029573342147
0.3470280893318775,0.7748484104194348,8.92984700963211,9.670600511041231,0.0219460635170256
0.39250068301094904,0.8316338570561643,12.06498740026706,9.969421217211027,0.05997298515776626
0.36028915382183047,0.8684153118952128,10.308605246921061,14.446748192217266,0.08713095055658954
0.3205367122560329,0.6888785421334868,16.476747755538653,14.720968612587596,0.17385905927927606
0.26586424632548494,0.7290144874318817,11.988730298178803,10.665833077062512,0.04144811119732342
0.2605125884624695,0.68360378259789,12.402618115395315,8.691483216300286,0.02419147636437164
0.2596048670796692,0.7175996035518865,10.496886407610178,9.308848917226392,0.04473615867350622
0.29433673565209423,0.7524092386431736,13.033214576325122,14.935035005595994,0.1506123589618539
0.36772194691058147,0.7625762438792749,16.368165426061992,14.637496938095108,0.10035047987692076
0.3174883306637532,0.7405187685620522,13.687787381609638,13.275610114413485,0.16912569128835098
0.31080726151605026,0.7755211122013513,13.255075466357644,16.67080351829433,0.0388882057636293
0.29908063415272035,0.7145863540137636,11.602779384786897,12.007470797669002,0.07219571700431461
