mu_Arew,mu_Apun,mu_R,mu_P,mu_xi
0.23038160914940464,0.48071371029709664,10.82747353312736,10.133232202853312,0.006878976142604751
0.2415469254480616,0.48049769707089596,11.371626327676003,7.974477146223263,0.0036169442286047705
0.2438058510255016,0.5681958674697666,8.245966948553939,5.638671811212386,0.009080667968995912
0.24653502049081874,0.6119888477516761,9.578976987510515,9.861487228322094,0.05722293736823825
0.3082184887538215,0.5312280821693883,10.032806175838942,9.413430740618843,0.04010051740755973
0.238211765194555,0.5277986535006283,9.767386715628529,7.0514519390397945,0.008796473551032927
0.3393236303421389,0.6044395958278308,15.51437675752182,11.224155259643272,0.07479367560097769
0.37121186122402827,0.6718608129874657,16.13573886357884,11.087369427041068,0.1533839181947578
0.38392365104851295,0.7048519845530551,14.306017295931612,10.433701062598374,0.11698952756392846
0.23436230874506062,0.44858114377543507,8.874586796585929,9.747266583252632,0.014562093641766242
0.2692658972244056,0.6812959288840622,8.425819395838804,7.017161737665887,0.0729697531666198
0.262117794127672,0.47848795220750023,12.173967497390391,7.144226058978865,0.07837578955651597
0.2521114792837491,0.48920756320815234,9.75115965012305,6.366632952170299,0.012641842921314725
0.2627515308944591,0.44554206021539966,9.250847026704738,7.128374781694821,0.0023862732666783447
0.26437720191336816,0.5176150301572122,7.161802612173544,8.004737686027203,0.05964613136909974
0.318690616662121,0.48841929398682854,8.629918687216549,6.926306701121103,0.00031613315956398503
0.31528734464152874,0.6002696747312123,10.32313025672281,10.746997753927268,0.03189640354762203
0.2982186932916531,0.7690532032519295,9.763371509534789,8.66157336452728,0.056104321510510126
0.28728617331867845,0.5207818088437185,7.503298041798015,7.0339812168397,0.05199832702027213
0.21079172436019195,0.5028158793913959,12.233350764518875,11.40956251598784,0.025191191424766033
