mu_Arew,mu_Apun,mu_R,mu_P,mu_xi
0.559201025293728,0.9038257665727775,14.59007869188561,16.515387403286798,0.0279105609153122
0.5118143437285663,0.8584080367884126,15.408963119559587,15.411050186010565,0.04530139946978894
0.44504656168696954,0.7513596982678535,13.287155496940496,14.377925356956677,0.17358783436683314
0.5406602050295909,0.8592215462729702,15.01012957179272,23.142800923442536,0.08166551910238833
0.47517491577572096,0.790406354362438,15.648210331888707,17.627200065794185,0.11387167228132798
0.5225419259987726,0.8654876018902269,16.652551893564702,17.994401201686138,0.07803770496313447
0.4044072433377262,0.7197735930149862,10.263285366482275,11.841442051975852,0.06876694653664923
0.4613874721117356,0.5693119149768541,16.647398181823593,20.04188392197835,0.14556265246562491
0.47559194738141986,0.7247695182592724,16.07898112823152,24.813891982164783,0.16614642826974294
0.4825705004577524,0.6964686865510427,16.35151484348728,14.02167279500125,0.08368629298341358
0.402542968282892,0.7263463212942219,14.386386595922621,24.819524999724308,0.14226117967522833
0.46562099885853764,0.7558079526072619,18.1414552959003,21.434357869928327,0.13946053670209604
0.4408255096875594,0.8344991113475522,14.722901816115833,17.55003480930543,0.04167649451724151
0.39553167646523824,0.7327683791916726,8.806760332689771,8.784790088292208,0.05229883549462445
0.5554945722719504,0.7626343990437421,19.225828250256818,19.333987725478565,0.12524871070461313
0.3991237300796771,0.8707348831395215,10.343658309040384,11.340730978268311,0.053535363315483385
0.44463539104619715,0.8089421974078288,14.319587596251313,17.660454391888795,0.1146242502160716
0.5577067336822533,0.8850523191991385,13.888646493765899,18.69160898070681,0.07403148497527447
0.43310045238464134,0.851326308937818,15.844679382484713,24.679588935234666,0.1621401552056248
0.41640178246422227,0.8471096669166436,13.383225024546787,16.971080862449053,0.22582726729758143
