mu_Arew,mu_Apun,mu_R,mu_P,mu_xi
0.3698503450372064,0.7658840266243434,12.449305949596425,25.762303743366918,0.08957494727173317
0.27450018104774543,0.9211553382737825,12.6944968734168,24.04546991646905,0.08604271300425714
0.4581077052650618,0.9413698385105012,8.684034529537598,20.454882132247405,0.07147011155256527
0.39509950201965865,0.8857147307473093,10.604300913250984,18.25902892033647,0.0805429754842404
0.3554433649671408,0.9121708719244451,11.016970127383527,24.02090147196714,0.0982841797374017
0.4238038413182231,0.9061953623576209,12.734958198575764,22.247105399061542,0.14532497020193483
0.26866210546489805,0.8645763907451811,9.857469767748563,18.314911730397576,0.06570621716147608
0.51104653372876,0.8344276340276696,11.467743838431918,17.209873217429706,0.18366899524647973
0.4296191205908606,0.8341892481602206,12.565663308134688,18.303100558965465,0.2317784876604881
0.29173274316513403,0.7361085151618125,10.739083020942443,6.921451761318043,0.041019970800027304
0.2694763975937332,0.7848543237617477,8.476730332312979,5.363888376547228,0.015140235996653503
0.3066705544460797,0.8385879409829075,8.813390541275941,7.2478411414957495,0.04882876182524833
0.29342157032911687,0.7875699739022521,9.530872673954539,6.969670100422971,0.042133950581562746
0.2304531511349248,0.7777332980908707,10.264256147246089,10.704373230859236,0.07575728394621029
0.2507961287215117,0.8264421248057936,11.124169635225416,9.454446386870092,0.07152817583795812
0.3260544812320515,0.8230304719832242,10.49877164330873,7.994354158177081,0.04977686102000002
0.3079332547050798,0.8321004997332111,9.339993734154854,9.367854404357946,0.04353851234982013
0.36774150716886644,0.8854395842803424,11.843060828417043,15.610963881993914,0.08832279273512283
0.33381767598647155,0.8726251036176919,12.608295363851472,20.51058727411492,0.10276324020379034
0.3379053080746974,0.8680342064889693,13.07892462236151,20.3279422471956,0.13201204750171833
