subjID	group	trial	cue	choice	rt	outcome
0	pt	179	4	1	0	0
0	pt	180	4	1	0	0
0	pt	181	4	1	0	0
0	pt	182	6	1	0	0
0	pt	183	2	1	0	0
0	pt	184	4	1	0	0
0	pt	185	2	1	0	0
0	pt	186	2	1	0	0
0	pt	187	6	1	0	0
0	pt	188	6	0	0	0
0	pt	189	4	1	0	0
1	pt	0	6	0	0	0
1	pt	1	2	0	0	-1
1	pt	2	4	1	0	0
1	pt	3	4	0	0	-1
1	pt	4	2	1	0	0
1	pt	5	4	1	0	0
1	pt	6	2	1	0	0
1	pt	7	6	1	0	0
1	pt	8	1	1	0	0
1	pt	9	7	1	0	0
1	pt	10	3	1	0	0
1	pt	11	3	1	0	0
1	pt	12	1	1	0	0
1	pt	13	2	1	0	0
1	pt	14	4	1	0	0
1	pt	15	6	1	0	0
1	pt	16	2	1	0	0
1	pt	17	6	1	0	0
1	pt	18	6	1	0	0
1	pt	19	4	0	0	-1
1	pt	20	3	1	0	0
1	pt	21	2	1	0	0
1	pt	22	4	1	0	0
1	pt	23	1	0	0	0
1	pt	24	1	1	0	0
1	pt	25	4	1	0	0
1	pt	26	2	1	0	0
1	pt	27	2	1	0	0
1	pt	28	2	1	0	0
1	pt	29	2	1	0	0
1	pt	30	2	1	0	0
1	pt	31	1	1	0	0
1	pt	32	2	1	0	0
1	pt	33	4	1	0	0
1	pt	34	7	1	0	0
1	pt	35	7	1	0	0
1	pt	36	4	1	0	0
1	pt	37	2	1	0	0
1	pt	38	5	1	0	0
1	pt	39	4	1	0	0
1	pt	40	7	1	0	0
1	pt	41	2	1	0	0
1	pt	42	6	1	0	0
1	pt	43	2	0	0	-1
1	pt	44	2	1	0	0
1	pt	45	5	1	0	0
1	pt	46	2	1	0	0
1	pt	47	5	1	0	0
1	pt	48	4	0	0	-1
1	pt	49	4	1	0	0
1	pt	50	4	1	0	0
1	pt	51	2	1	0	0
1	pt	52	6	1	0	0
1	pt	53	4	1	0	0
1	pt	54	3	1	0	0
1	pt	55	6	1	0	0
1	pt	56	6	1	0	0
1	pt	57	1	1	0	0
1	pt	58	2	1	0	0
1	pt	59	3	1	0	0
1	pt	60	6	1	0	0
1	pt	61	7	1	0	0
1	pt	62	7	1	0	0
1	pt	63	6	1	0	0
1	pt	64	2	1	0	0
1	pt	65	7	0	0	0
1	pt	66	2	0	0	-1
1	pt	67	2	1	0	0
1	pt	68	7	1	0	0
1	pt	69	2	1	0	0
1	pt	70	6	1	0	0
1	pt	71	2	1	0	0
1	pt	72	6	1	0	0
1	pt	73	6	1	0	0
1	pt	74	2	1	0	0
1	pt	75	4	1	0	0
1	pt	76	4	1	0	0
1	pt	77	6	1	0	0
1	pt	78	2	1	0	0
1	pt	79	2	1	0	0
1	pt	80	4	1	0	0
1	pt	81	2	1	0	0
1	pt	82	6	1	0	0
1	pt	83	2	0	0	-1
1	pt	84	4	1	0	0
1	pt	85	6	1	0	0
1	pt	86	5	1	0	0
1	pt	87	6	1	0	0
1	pt	88	6	1	0	0
1	pt	89	6	1	0	0
1	pt	90	6	1	0	0
1	pt	91	7	1	0	0
1	pt	92	7	1	0	0
1	pt	93	4	1	0	0
1	pt	94	2	1	0	0
1	pt	95	2	1	0	0
1	pt	96	2	1	0	0
1	pt	97	4	1	0	0
1	pt	98	2	1	0	0
1	pt	99	4	1	0	0
1	pt	100	4	1	0	0
1	pt	101	6	1	0	0
1	pt	102	7	1	0	0
1	pt	103	4	1	0	0
1	pt	104	2	1	0	0
1	pt	105	4	1	0	0
1	pt	106	6	1	0	0
1	pt	107	4	1	0	0
1	pt	108	4	1	0	0
1	pt	109	2	1	0	0
1	pt	110	4	1	0	0
1	pt	111	4	1	0	0
1	pt	112	2	1	0	0
1	pt	113	4	1	0	0
1	pt	114	2	1	0	0
1	pt	115	4	1	0	0
1	pt	116	4	1	0	0
1	pt	117	6	1	0	0
1	pt	118	3	1	0	0
1	pt	119	6	1	0	0
1	pt	120	6	1	0	0
1	pt	121	1	1	0	0
1	pt	122	2	1	0	0
1	pt	123	4	1	0	0
1	pt	124	2	1	0	0
1	pt	125	3	1	0	0
1	pt	126	6	1	0	0
1	pt	127	5	1	0	0
1	pt	128	4	1	0	0
1	pt	129	6	1	0	0
1	pt	130	2	1	0	0
1	pt	131	3	1	0	0
1	pt	132	5	1	0	0
1	pt	133	6	1	0	0
1	pt	134	4	1	0	0
1	pt	135	2	1	0	0
1	pt	136	1	1	0	0
1	pt	137	6	1	0	0
1	pt	138	1	1	0	0
1	pt	139	4	1	0	0
1	pt	140	4	1	0	0
1	pt	141	6	1	0	0
1	pt	142	2	1	0	0
1	pt	143	4	1	0	0
1	pt	144	1	1	0	0
1	pt	145	3	1	0	0
1	pt	146	4	1	0	0
1	pt	147	2	1	0	0
1	pt	148	2	1	0	0
1	pt	149	2	1	0	0
1	pt	150	4	1	0	0
