mu_sigma_a,mu_sigma_n,mu_eta,mu_kappa,mu_beta,mu_bias
0.45908393177261314,0.3807229233956089,0.2043320523280336,0.9950275843738777,9.970344657630477,0.032508996613893386
0.43571808192843103,0.15926541465200278,0.2413418363548999,0.9959364524686756,9.95704521161086,0.12339419414604753
0.4695374798479542,0.173234231444575,0.09737979908436302,0.9813324913326679,9.368962618225321,0.09317035688252356
0.5129589992060948,0.16622543191197522,0.17408875931797968,0.980881993314789,9.965137195584399,0.11876343293771703
0.4099566149192127,0.37901240178375195,0.19715069495176424,0.961214943396499,9.679218721381229,0.02192825422247901
0.3835114377632294,0.19554310833859614,0.19299170335540564,0.9801045218127692,9.76542226674004,0.04787833903328511
0.34417721138303514,0.388318855250313,0.1689687980338674,0.9908794583438069,9.86447526330477,0.015517106420517774
0.38761112460044783,0.5017643034213249,0.15838079108076872,0.9717704918402078,9.577175475060532,0.004595751425682677
0.35068233164696,0.47194709821339653,0.18296790626177725,0.9925459791222018,9.726054445441074,0.04025039608180158
0.510878638677583,0.1457343850043856,0.1977852212131085,0.9937504039634281,9.687300580318755,0.10586918134476635
0.4705680128120304,0.32910036249969393,0.2132225604259777,0.9793408886429806,9.959629422882418,0.1113439236954255
0.5837073588770426,0.1590731595027312,0.1303549054247227,0.9757122768646674,9.85777602460901,0.14635261133837538
0.4873845624399429,0.3497869899338514,0.1797346513142683,0.9962453067526732,9.735303577499963,0.10371243675915097
0.6260138011856364,0.19743679949494838,0.13618567090226918,0.9513009138420907,9.74725584116927,0.07406648601274807
0.6198543646739875,0.1682147817679327,0.1415228406964767,0.9359616420625823,9.773220698113983,0.10728552883030601
0.38016103704738935,0.313714723039239,0.21107230420255652,0.9951720636344675,9.6083941506309,0.10620638441588008
0.474212793048714,0.2025004951089303,0.14610393367321917,0.883094739033558,9.15704338157904,0.10065958234828717
0.5728852887555609,0.19640081830095232,0.11067051131859129,0.9959887671356088,9.865289625433405,0.129488459052319
0.5175632484514809,0.1780643441671568,0.08306114040317744,0.9931457738138542,9.702384025550487,0.15544236623993318
0.27087698643794206,0.1341341490698852,0.13545867392650496,0.8868646156127911,9.632167800667473,0.07979398134524186
