mu_sigma_a,mu_sigma_n,mu_eta,mu_kappa,mu_beta,mu_bias
0.4393051015525458,0.12287484260881983,0.057284064473920364,0.6102262295795707,7.615295469329364,0.07254961774248288
0.5356413980200049,0.12187842879166326,0.19923252555717672,0.6903345124979685,9.246231229801346,0.08429737181536326
0.49080028070982407,0.08234652110899067,0.2283056257570598,0.7069685232155606,9.313081982401009,0.12296475033407278
0.621721461549821,0.06957841744632383,0.06273852425617578,0.6666743946291381,7.995847372391039,0.11226189758339854
0.33797065424595857,0.3088347989074439,0.08021958490804997,0.705214615744416,8.904525495250505,0.00989014499029193
0.3232935025620666,0.2614674256913263,0.08682932322900686,0.6794450349768875,8.897780586680497,0.02029202376270652
0.3529573177505938,0.6145085325853857,0.18034840725779572,0.9029769050424398,8.37272031051718,0.02262062510856037
0.3072989854672308,0.7068262119223676,0.16045576517153734,0.9268509634794423,9.082902324601383,0.015643363882478622
0.3593565369369887,0.5900228554907185,0.0385026596951788,0.8480507398867726,7.024104496403645,0.02236702983152831
0.32795363285999546,0.48609960690909876,0.07097133025229346,0.9325028486898246,7.578539479792916,0.026446794521287332
0.4307447416940138,0.22140928413100142,0.22154906366478702,0.8044631492259318,8.685258338630721,0.04900757730848928
0.4188823211916017,0.31778572933194893,0.23167129680953924,0.8781988263915782,8.564687169744541,0.03947575518487878
0.2778652744408487,0.11777587953037419,0.10876530066946057,0.5764244186598612,9.053916189193426,0.025388151035338345
0.22863035076004415,0.11450717212836793,0.08691995129148389,0.5384874088147759,9.259810361097166,0.02031379958919465
0.4653296209557974,0.07382785514265892,0.09443210963762833,0.6114742935809475,9.446496778167898,0.09773825144365166
0.48898322953753953,0.10213124159124634,0.06568184343022408,0.6398113633067842,9.384977816062381,0.14560973561345497
0.4721785172970844,0.25704500920558804,0.04255169315177835,0.4979722392180553,9.666788843193178,0.005042462307991411
0.33653801752308093,0.1915776900229834,0.053049921172099494,0.5389722636229232,9.528304891876987,0.029396934470677618
0.37834591355365477,0.3659933539505768,0.08431673041671932,0.7363104654798168,9.521675777962617,0.045205462342263886
0.295109650202236,0.9439527157863925,0.08740174077007985,0.8017033277831391,7.6545926077366016,0.006470411215282023
