mu_sigma_a,mu_sigma_n,mu_eta,mu_kappa,mu_beta,mu_bias
0.8056773647242568,0.03399572301694417,0.08531132729546298,0.6007142014759441,4.946100053131776,0.08976144597200696
0.7802917002857136,0.03164908363517095,0.08267248056512529,0.6286805437597384,4.965538324328154,0.09584974640823908
0.752738335840244,0.03977721753889614,0.08535384435925997,0.6642249798354689,5.344101269098961,0.12751212309677545
0.7983885245085448,0.04475461669622299,0.4160743917670207,0.5436836500653096,6.889617687293798,0.02779094922873078
0.8215920442378855,0.044473210492193854,0.37729949600309864,0.5146346776537094,7.058221052049463,0.027546503726524865
0.6866501701350642,0.1371039598789094,0.3018563825170327,0.6185297594101009,7.073876398159805,0.04948264443969779
0.5064456736634967,0.18056195951551024,0.1988049124171785,0.7492119355757577,5.772966902778882,0.04326293264899766
0.510596385061061,0.08655783845788878,0.32035503090802725,0.6060059001328268,6.4661158486863615,0.00933184231886832
0.5022431678746933,0.14813475422855138,0.15935311793211462,0.5157477247635429,7.968820609962385,0.015211231044959667
0.47124800516613197,0.0713449789076435,0.27246219682086975,0.6211371049075773,6.753171328428081,0.008504518617086123
0.5405914423048999,0.1505965468336289,0.29988643188701325,0.524842545274763,7.7225846531203075,0.005151936678683231
0.5253188450104649,0.09536447411320961,0.09370689036182343,0.6979141954628408,5.439266415497059,0.0025421873698026104
0.38497784574804994,0.20927473503225957,0.22771742712879386,0.8189726934688702,6.368052102014098,0.00017624867776452278
0.5163229282460848,0.12720090715787077,0.12031743768225196,0.488698032622843,6.9712370384935145,0.0008530547617685334
0.7430694966556447,0.11876138845422447,0.15905972951277406,0.4640930374599863,8.309171948065408,0.0012974881115612085
0.7504945584830113,0.13025714414768713,0.20675307346541416,0.5236798751921447,8.738945862760431,0.0007042353240872407
0.5289091394935539,0.11921315505919025,0.1674081737967959,0.5298073373778691,7.299629482499677,0.0008449832691360147
0.4581099697689248,0.11973620258641297,0.18711205256084545,0.851350001729327,4.957569097257272,0.09283989551422665
0.5703009649044422,0.09152359268119555,0.19305146069094373,0.8392400926865123,5.338882068864254,0.0979298678259795
0.4449685496050132,0.15327996696092927,0.08550659073785631,0.4820032536040268,7.556259826699496,0.025765690067916208
