mu_sigma_a,mu_sigma_n,mu_eta,mu_kappa,mu_beta,mu_bias
0.9277970224437319,0.6345198603027628,0.6994521757481652,0.1477539766066482,9.029191368644803,0.0022927676353895815
0.9747860223920266,0.4820227205683746,0.8993984658715524,0.3171597302895716,6.165436034502481,0.009382288496885839
0.9559208614435967,0.7080403575508916,0.9038821936137462,0.2817034237072289,5.803029482203057,0.0064471164992905335
0.9248319830545175,0.7900373228625259,0.9317113257758588,0.2648011492692706,6.0269690336185775,0.00549197857192087
0.9197386595653759,0.680964959350472,0.966293148538539,0.4173820322884118,4.027615863731559,0.011296425460815402
0.9446401899963831,0.6066576787187529,0.9332273460589074,0.29750158955493605,6.648779802839826,0.019494152249995216
0.946794849115916,0.8840591142078588,0.9133188481412685,0.3151885281585559,6.311403392922511,0.006585088159060218
0.9392228886997929,0.38194339425076895,0.62614744741667,0.20821228508826636,6.270024384224362,0.013028329619292699
0.7771127373726049,0.09263560617567411,0.721396451359345,0.16557137174276668,7.0627748827550585,0.008827807512112361
0.7724841201771504,0.06401449594850445,0.6716705809265687,0.17211005870301763,7.440687599510776,0.006878492246754199
0.9943433903000155,0.5893104393559598,0.5683056724374934,0.2555684879888271,7.584617942690435,0.008437573787237413
0.9919977987268379,0.997977179893562,0.7815080922599957,0.2770935822840514,7.440769735018921,0.0011752248103894017
0.9900545301595317,0.9970760350199603,0.846551419014097,0.2288982319991855,7.006383004710013,0.0003427035329171076
0.993419646772236,0.9963409109833196,0.9483918954482808,0.27929803958463023,6.232948548898449,0.0007753377374359443
0.9944947245499501,0.9522869927444731,0.8727665736086417,0.2677124783878875,5.574201007369409,0.00225953622733345
0.9096484977705933,0.3173779397035069,0.6584561566938665,0.23566438661793224,9.074917207946868,0.026676862198115894
0.9827813784031316,0.7162454624470773,0.8296622731300564,0.16250241893730766,8.714247926063738,0.015068945172321909
0.9121730182883774,0.32616147205062374,0.7734445701194463,0.35717047313645517,5.548554035903631,0.004576435876394078
0.8792530421499457,0.8944931172386358,0.8548891156885529,0.3488779391292688,6.412229812051673,0.0019796750828750243
0.9114239806869383,0.5905459320376093,0.8928020224247513,0.3510415556045921,3.4414955222844776,0.002232736594363743
