param,param_mean,hdi_low,hdi_high,param_std
mu_Arew,0.5869591993852709,0.4203912014646894,0.7486425139220186,0.0876519635897836
mu_Apun,0.04140819650841779,0.0001064786630359,0.0998251375981487,0.03198927555954391
mu_R,14.394689085389336,7.963741744368437,21.58020953047314,3.9369985970225776
mu_P,12.889237871563967,5.852542699316494,19.746572007024323,4.150427078773032
mu_xi,0.07872620263905684,0.0154213424901892,0.1476685865640196,0.03861476290897679
mu_d,0.573921856675229,0.3766691995302467,0.7582252501427502,0.10689884458128218
