mu_Arew,mu_Apun,mu_R,mu_P,mu_xi,mu_d
0.4885653251015901,0.06314787189322071,16.916184913171314,15.21333673477123,0.09785545396540804,0.8205391909152199
0.5333242820405721,0.055358014769115116,11.44158590047795,7.537338072567733,0.1364810521198564,0.7256543892657281
0.2732691300092435,0.003507941489775382,16.027348691662812,15.43094177452658,0.14992007855016715,0.8409527515487469
0.5393843620419962,0.10440608067207398,10.75404311529865,6.010570179541073,0.09527462743143321,0.8536579176829739
0.5690717283373291,0.01986204021183369,14.330294442699751,5.784468104216526,0.0768769015804388,0.8283310576724757
0.5584055740014436,0.027725688145350567,20.044468494695142,14.812576942947846,0.13993387411779876,0.6387325429892198
0.6167550264278145,0.1320419570644669,19.94791887294022,11.980901806713607,0.13995287874281892,0.9349494536843087
0.5443326874530692,0.11099605279408904,19.85154071765377,14.020306598161017,0.0958839846329886,0.6715464875770962
0.2588483701909145,0.047343966950539274,13.023762926905373,21.170516909199034,0.10708399322563643,0.7273600129876139
0.504607408220633,0.04075643906438968,10.117457431575609,8.21787304885877,0.052073927132233536,0.8898288103404174
0.5423681447045547,0.0022167373521189645,11.000215944120137,7.379936660311148,0.04804132756710833,0.7464783443565851
0.41008776529130614,0.05381226250844934,12.66278525574746,17.867379621802694,0.1261464524698587,0.6364704946117461
0.27588320594514754,0.177434028011311,11.685445626154246,24.3944169615839,0.08896822824554264,0.5936679865904829
0.522464222583815,0.05629627230417614,19.579509820549184,21.233500269330747,0.15994801897702962,0.760064844651657
0.48560613645936496,0.08272491578239002,14.341722445956298,13.694396515963753,0.11699285203307004,0.8578851089001184
0.661366823058329,0.03853362633056268,28.332046612034716,10.80927594875016,0.17472670598120574,0.8654545178472378
0.7144414159329153,0.005179305408402554,27.15914163615758,8.240223805320287,0.08783204805318673,0.9364614475087559
0.518459853432886,0.0752975835109393,20.225633594132145,16.131585062651318,0.13257740780631352,0.7052485587554778
0.5013831889924765,0.006624885140085366,20.21065221932831,13.635860141615629,0.1794109358183046,0.8168859887498007
0.5464019839792063,0.06856293450583358,28.387642323737513,12.351733024866707,0.14774283675600905,0.9464619270671818
0.7269016563325839,0.006826924404655245,28.12633138490563,10.173708723814395,0.08649627751225039,0.9287107715624352
0.46734177432067986,0.014151739145925194,9.666191724016516,8.657786509594574,0.08335362397922087,0.7427648346670553
0.4961739883464938,0.0013937257784602426,16.016573564972983,6.928973381104103,0.1069889062131459,0.9421904152939522
0.5188110940548785,0.013679768726341834,28.612393093365384,15.157900914588554,0.25673829930484215,0.8549152328013175
0.3935589262850201,0.07333239904265793,29.19201499823843,19.36729480527447,0.14776904775802172,0.9259720729270482
0.45430980487414024,0.06025163488211713,13.789425004770637,11.893123837823673,0.05234009621084794,0.7871589966441184
0.3930945549266945,0.04626085262328293,16.37348780674547,11.64919137048407,0.3104898526056794,0.5524323888540386
0.7222371355151741,0.005524655376053598,21.853538665280027,21.12815488660236,0.17613547424577802,0.7122240090433046
0.5760337129283011,0.05620743608513075,10.757637621288902,8.632377371680352,0.07574024406297158,0.5182011078214225
0.4580579300728032,0.006259239716934915,11.917771511086517,13.696013656696609,0.09117402551698914,0.751684377201042
0.3730284355365871,0.05306267740404354,19.259588261134553,9.536740467079838,0.2692605494736954,0.5105499759577825
0.5368758891458383,0.06231917689716065,15.62743526346226,8.724549442906033,0.09865414490662855,0.9372436430112434
0.3940266042482501,0.04398700826167238,19.14790068686045,5.79119148112513,0.08295343835017428,0.8611905633361485
0.3144995454273244,0.0043044698460630885,9.999380155186765,5.854917165553469,0.06228634573926539,0.6050445311212896
0.4121516025867235,0.04262913875686819,16.840404612691806,10.12418795075503,0.1858033773113705,0.6774515566761284
0.4811531588802133,0.045323015778572284,12.963889648831401,16.615767492039375,0.1646064468565767,0.6767016443953997
0.5619563775932047,0.006739826971885749,16.48614941830221,9.728868106293621,0.0574750028123982,0.6556447273505002
0.7064391577087363,0.10297978792552943,28.384997888597717,14.975541889944848,0.30135755309848494,0.7975501336871231
0.5199654483297352,0.04895035062230731,16.42313042838479,15.593833787973866,0.0731733698454753,0.9079985043889696
0.3782957201403378,0.020660954895270943,12.112289230158433,8.352202760918404,0.05445172618978203,0.8509110842261756
