subjID,group,total,avg_rt,std_rt,Arew_mean,Arew_std,Apun_mean,Apun_std,R_mean,R_std,P_mean,P_std,xi_mean,xi_std,d_mean,d_std
1,A,126.0,0.28463749999999993,0.13447387389532833,0.5599201749747432,0.10866005607392663,0.036767861646102504,0.02947643964862215,16.93435802546387,6.916188168958172,13.516818556765344,5.6221394347782905,0.08329844775599922,0.03253994218448355,0.6878695139624027,0.13774100215922094
2,B,116.0,0.48602375000000003,0.238857238870706,0.6586268516653426,0.09024041372247783,0.050069850540178776,0.05099033440746011,16.851944433329006,6.9578298258093945,15.13080732288791,5.6926173933318935,0.07569985387274408,0.028079979564289818,0.538835547387352,0.11880740370161005
