mu_Arew,mu_Apun,mu_R,mu_P,mu_xi,mu_d
0.5622453225957221,0.07305683705376755,20.979001773216424,19.178263781161935,0.09406655613047087,0.58411183015935
0.769147335292236,0.17153534074902077,21.658477115569397,24.997000957277514,0.07594746316949491,0.4948516097042224
0.6396494925789529,0.1210192300906539,9.16692929580481,14.806011080487615,0.04557853878922676,0.4140406569629321
0.7117985755931006,0.09018668376672395,16.735373146293096,15.822233889096443,0.0618551603211718,0.5721875438842795
0.7273845039449502,0.13334729520942523,23.53634983590162,12.93777034342549,0.06156057937110358,0.48905795710235106
0.7261147798687416,0.11688241715420734,18.22288044703643,14.943604049634773,0.09941279187027782,0.46137007562095983
0.6727584221829916,0.12153191538568683,11.218386942266925,13.685156577496825,0.08692683242554505,0.2416619648087895
0.6629182847896699,0.029313773329537822,25.81164633016577,14.392367192883306,0.05035126381825765,0.4454400737730313
0.5878318836865075,0.1078292752760588,15.878857004140114,26.616238422884432,0.14314693128528153,0.43138377788897725
0.7477338615468642,0.11443639774651734,13.913498742669484,21.525037219119355,0.10253352419192528,0.4288219709536269
0.8090560700705571,0.051121059440870496,24.827083387821432,23.299109525294067,0.09213669999125636,0.2954483184925746
0.6014172924984643,0.12029656142417289,18.814099541672764,19.599754539550915,0.09038836881327655,0.5225564497514923
0.5787150511023498,0.1188450478085022,25.53992083797763,21.40144849782349,0.06872166675186926,0.47995481874655394
0.6738513626229552,0.24337179091656969,21.149297657240105,22.49985641321683,0.0723189106148338,0.4746200880325398
0.7774803997420927,0.09315850735430496,24.350114603504657,23.349517034448766,0.12836931692476888,0.269943776847274
0.7844294625484475,0.15266951401905093,28.831112718524576,19.230037910795527,0.22189273784229582,0.5724915613328841
0.7343513316376169,0.06558249620455706,14.83805369756162,21.68807641406285,0.03842939926218684,0.44241349305507194
0.6749835691692787,0.14978954546197712,16.77281791180948,27.201765570190883,0.06318890212742612,0.4770998223334368
0.6851472899152166,0.0669568353292772,11.443282392815371,13.281882420268303,0.010389880241550013,0.6338090233695645
0.7215057150121549,0.010866677140692515,20.120691442500952,15.130883599905836,0.4772883843108835,0.3020507444371224
0.5326787678171078,0.2863237008776517,29.873558751428977,22.654815432300694,0.1283138245792166,0.4375265865457236
0.5851852905595054,0.34000011811447645,19.497265665820773,27.0450254701398,0.0680702310169254,0.4822756164194336
0.6609812458480953,0.022683137246059915,13.53444512324954,9.131962779508182,0.025218309116892837,0.7376453553934285
0.6664142662238617,0.19006193697755247,15.060729761467991,17.124051309267976,0.07123726396235514,0.4208735054425474
0.7771525345141199,0.13398263994873696,16.447095807324484,29.586041439969684,0.041519172966574334,0.5561952372511183
0.43516618595301587,0.10189172734818863,19.274798703957234,20.24646825498464,0.12933925731023896,0.37615509469015085
0.6058418734567735,0.19579749880473973,29.62377997461032,24.39806564296359,0.14545262133014705,0.618921527196787
0.4395675606668988,0.09485921518344304,25.991670842071823,27.290302287713367,0.05640091187417605,0.4708503564736099
0.3718902231027784,0.15392639927971316,9.860078421035578,6.907635144688253,0.035494255854059346,0.2820681479562826
0.7508196471257119,0.05706839272260186,21.44434610795093,14.418089533688198,0.10682979907534164,0.5715056862107398
0.7831124731125906,0.008319703524305049,12.336190054840106,9.69840498003652,0.025140130015920654,0.514193872686393
0.7150247714668536,0.1363741111853206,14.68252646646827,17.78474831064986,0.09431382306335527,0.5123878642199806
0.4129369527478614,0.18731094053961522,8.58196441015344,7.899636515858995,0.02945252065187463,0.26466159407564843
0.6024966217963731,0.09776570313939277,20.78889063488456,21.504167206022952,0.04821343550166056,0.46165018340173775
0.6894106065425825,0.00638046373101396,8.633252029164682,7.0687326800560895,0.011546076964880718,0.3138288973544448
0.5396407274634581,0.07526135518021608,13.155138061909772,18.293802873294542,0.01596783206544553,0.26962446416932667
0.3106015002074189,0.1228132698873308,7.359402855007758,12.939783055126066,0.04955514051192273,0.29734009867139005
0.5033440186122076,0.07608018282694386,20.97034740957569,20.55628242919948,0.06461085521811856,0.4226959305558517
0.7584653430313473,0.08141818215183458,15.821311065932216,20.842297323327085,0.05855915038534104,0.42748448216750856
0.6819476853673402,0.03528914280904446,13.661206219018878,14.132617185346037,0.09699927417976581,0.4821660690046512
0.3084408254456365,0.16764377388453672,8.617282208477091,8.911897495655246,0.029201387989931583,0.4640979763383524
0.6332123755348654,0.1837614689357371,22.569025188436832,14.103654946185774,0.05819810519629822,0.5775154672271917
0.6950095601231205,0.020289279518731485,15.471949790540345,15.546411071435797,0.0538833817085758,0.49377028915236965
0.604913012378306,0.10557239107942683,15.737681587264706,15.305960795582145,0.13174981521330786,0.3721170181898207
0.6892255596326946,0.04830954170626155,24.502155980244638,26.003038449444723,0.1258019465516659,0.1392011072089511
0.728665714021912,0.06443071319178331,24.874817222321035,14.499272985639932,0.06135314419429608,0.510765702557279
0.5723576952680081,0.11794599174348064,21.12136651982087,26.391601284177028,0.11102997167497676,0.6167458653624468
0.625761307531186,0.25682735171904547,12.83922263164119,22.036483553372793,0.16407915035374532,0.2833995745968014
0.8091297872029487,0.037225891238528805,24.434407603093067,23.93411658598569,0.046228470526077946,0.6123107569108566
0.8470034553982303,0.09286154467054045,21.368045984306104,20.997500348623866,0.0802776836614691,0.5045928330815164
0.7144824637259038,0.15839251317779796,17.95202490117232,18.23416515714096,0.15532909668703876,0.42754911412115276
0.5374660096268774,0.14769100411711555,14.688324626452257,29.1930096256812,0.03264643156637096,0.6976962890990862
0.7003009682223417,0.031023524296888753,20.441427692198413,21.102842279813498,0.07832881643512507,0.51331524434112
0.6529362479369369,0.06408215484271232,16.03012669220075,19.560105577549397,0.08208460146011645,0.5715039466172577
0.5688545342803234,0.14713754785573882,22.490093768625364,19.126527050264308,0.2564932715023386,0.5685097148316626
0.5726101115011208,0.10763833369525005,16.06647606423231,11.793450325763159,0.06756151048513814,0.6028729599853694
0.5971518379154227,0.04714018472525098,21.937341256054786,23.586201771129996,0.16982209965017633,0.5496214410359014
0.6256303414426807,0.1455290406585884,18.188663672438295,16.373030525238033,0.07603013797869862,0.4578444103293977
0.6449707544539639,0.10954466010131775,21.035949157108462,16.69498114915921,0.3409935224862692,0.6175218752853316
0.49028473640811626,0.20071173365794542,14.617573671843504,29.454244326111777,0.09625165576307537,0.342323627993627
0.8395680334191339,0.03959132406159833,27.231794462656463,10.435795053149484,0.05903717858514279,0.40899834631370874
