hdi_low,hdi_high,param
-0.4777681707439782,0.2472697030890449,mu_Arew
-0.21748780041896232,0.132877591938995,mu_Apun
-13.50316333665757,12.603384886546241,mu_R
-19.922974388809465,3.820232794204852,mu_P
-0.065513074387212,0.1813413506491795,mu_xi
-0.022573451842735515,0.6344421633892622,mu_d
