hdi_low,hdi_high,param
-0.37192812674205006,0.5040029099004188,mu_sigma_a
-0.16229770416052292,0.18132251093444732,mu_sigma_n
-0.9973452230967513,-0.1765030338150071,mu_eta
-0.3849029239127486,0.3367311714596609,mu_kappa
-1.5662872959567269,4.621028323994088,mu_beta
-0.3385818195279517,0.22954015094535019,mu_bias
