param,param_mean,group,hdi_low,hdi_high,param_std
mu_Arew,0.8639255354949805,control,-0.16393099816691448,-0.06618152523702836,0.02245739327074123
mu_Arew,0.9865082966930663,patient,-0.16393099816691448,-0.06618152523702836,0.013156429776550538
mu_Arew,0.8639255354949805,control,-0.16393099816691448,-0.06618152523702836,0.02245739327074123
mu_Arew,0.9865082966930663,patient,-0.16393099816691448,-0.06618152523702836,0.013156429776550538
mu_Arew,0.8639255354949805,control,-0.16393099816691448,-0.06618152523702836,0.02245739327074123
mu_Arew,0.9865082966930663,patient,-0.16393099816691448,-0.06618152523702836,0.013156429776550538
mu_Arew,0.8639255354949805,control,-0.16393099816691448,-0.06618152523702836,0.02245739327074123
mu_Arew,0.9865082966930663,patient,-0.16393099816691448,-0.06618152523702836,0.013156429776550538
mu_Arew,0.8639255354949805,control,-0.16393099816691448,-0.06618152523702836,0.02245739327074123
mu_Arew,0.9865082966930663,patient,-0.16393099816691448,-0.06618152523702836,0.013156429776550538
mu_Arew,0.8639255354949805,control,-0.16393099816691448,-0.06618152523702836,0.02245739327074123
mu_Arew,0.9865082966930663,patient,-0.16393099816691448,-0.06618152523702836,0.013156429776550538
mu_Apun,0.0321711212850892,control,-0.1876933450290026,-0.0871129501146393,0.01993442599100332
mu_Apun,0.16768839903392552,patient,-0.1876933450290026,-0.0871129501146393,0.025015258303415486
mu_Apun,0.0321711212850892,control,-0.1876933450290026,-0.0871129501146393,0.01993442599100332
mu_Apun,0.16768839903392552,patient,-0.1876933450290026,-0.0871129501146393,0.025015258303415486
mu_Apun,0.0321711212850892,control,-0.1876933450290026,-0.0871129501146393,0.01993442599100332
mu_Apun,0.16768839903392552,patient,-0.1876933450290026,-0.0871129501146393,0.025015258303415486
mu_Apun,0.0321711212850892,control,-0.1876933450290026,-0.0871129501146393,0.01993442599100332
mu_Apun,0.16768839903392552,patient,-0.1876933450290026,-0.0871129501146393,0.025015258303415486
mu_Apun,0.0321711212850892,control,-0.1876933450290026,-0.0871129501146393,0.01993442599100332
mu_Apun,0.16768839903392552,patient,-0.1876933450290026,-0.0871129501146393,0.025015258303415486
mu_Apun,0.0321711212850892,control,-0.1876933450290026,-0.0871129501146393,0.01993442599100332
mu_Apun,0.16768839903392552,patient,-0.1876933450290026,-0.0871129501146393,0.025015258303415486
mu_Apun,0.0321711212850892,control,-0.1876933450290026,-0.0871129501146393,0.01993442599100332
mu_Apun,0.16768839903392552,patient,-0.1876933450290026,-0.0871129501146393,0.025015258303415486
mu_Apun,0.0321711212850892,control,-0.1876933450290026,-0.0871129501146393,0.01993442599100332
mu_Apun,0.16768839903392552,patient,-0.1876933450290026,-0.0871129501146393,0.025015258303415486
mu_Apun,0.0321711212850892,control,-0.1876933450290026,-0.0871129501146393,0.01993442599100332
mu_Apun,0.16768839903392552,patient,-0.1876933450290026,-0.0871129501146393,0.025015258303415486
mu_R,15.516275274542798,control,-17.07618572366875,-3.910853850689886,2.6387235122090757
mu_R,27.029356417254586,patient,-17.07618572366875,-3.910853850689886,2.076546079005166
mu_R,15.516275274542798,control,-17.07618572366875,-3.910853850689886,2.6387235122090757
mu_R,27.029356417254586,patient,-17.07618572366875,-3.910853850689886,2.076546079005166
mu_R,15.516275274542798,control,-17.07618572366875,-3.910853850689886,2.6387235122090757
mu_R,27.029356417254586,patient,-17.07618572366875,-3.910853850689886,2.076546079005166
mu_R,15.516275274542798,control,-17.07618572366875,-3.910853850689886,2.6387235122090757
mu_R,27.029356417254586,patient,-17.07618572366875,-3.910853850689886,2.076546079005166
mu_R,15.516275274542798,control,-17.07618572366875,-3.910853850689886,2.6387235122090757
mu_R,27.029356417254586,patient,-17.07618572366875,-3.910853850689886,2.076546079005166
mu_R,15.516275274542798,control,-17.07618572366875,-3.910853850689886,2.6387235122090757
mu_R,27.029356417254586,patient,-17.07618572366875,-3.910853850689886,2.076546079005166
mu_P,9.383257380353118,control,-11.793286886293588,-1.116581902622384,1.194610431991652
mu_P,14.925601300933298,patient,-11.793286886293588,-1.116581902622384,3.1644963317335395
mu_P,9.383257380353118,control,-11.793286886293588,-1.116581902622384,1.194610431991652
mu_P,14.925601300933298,patient,-11.793286886293588,-1.116581902622384,3.1644963317335395
mu_P,9.383257380353118,control,-11.793286886293588,-1.116581902622384,1.194610431991652
mu_P,14.925601300933298,patient,-11.793286886293588,-1.116581902622384,3.1644963317335395
mu_P,9.383257380353118,control,-11.793286886293588,-1.116581902622384,1.194610431991652
mu_P,14.925601300933298,patient,-11.793286886293588,-1.116581902622384,3.1644963317335395
mu_P,9.383257380353118,control,-11.793286886293588,-1.116581902622384,1.194610431991652
mu_P,14.925601300933298,patient,-11.793286886293588,-1.116581902622384,3.1644963317335395
mu_P,9.383257380353118,control,-11.793286886293588,-1.116581902622384,1.194610431991652
mu_P,14.925601300933298,patient,-11.793286886293588,-1.116581902622384,3.1644963317335395
mu_P,9.383257380353118,control,-11.793286886293588,-1.116581902622384,1.194610431991652
mu_P,14.925601300933298,patient,-11.793286886293588,-1.116581902622384,3.1644963317335395
mu_xi,0.03975105977339515,control,-0.1316637763268526,-0.055847085188348106,0.013548541750467708
mu_xi,0.12921613106344795,patient,-0.1316637763268526,-0.055847085188348106,0.019557710649739362
mu_xi,0.03975105977339515,control,-0.1316637763268526,-0.055847085188348106,0.013548541750467708
mu_xi,0.12921613106344795,patient,-0.1316637763268526,-0.055847085188348106,0.019557710649739362
mu_xi,0.03975105977339515,control,-0.1316637763268526,-0.055847085188348106,0.013548541750467708
mu_xi,0.12921613106344795,patient,-0.1316637763268526,-0.055847085188348106,0.019557710649739362
mu_xi,0.03975105977339515,control,-0.1316637763268526,-0.055847085188348106,0.013548541750467708
mu_xi,0.12921613106344795,patient,-0.1316637763268526,-0.055847085188348106,0.019557710649739362
mu_xi,0.03975105977339515,control,-0.1316637763268526,-0.055847085188348106,0.013548541750467708
mu_xi,0.12921613106344795,patient,-0.1316637763268526,-0.055847085188348106,0.019557710649739362
mu_xi,0.03975105977339515,control,-0.1316637763268526,-0.055847085188348106,0.013548541750467708
mu_xi,0.12921613106344795,patient,-0.1316637763268526,-0.055847085188348106,0.019557710649739362
mu_xi,0.03975105977339515,control,-0.1316637763268526,-0.055847085188348106,0.013548541750467708
mu_xi,0.12921613106344795,patient,-0.1316637763268526,-0.055847085188348106,0.019557710649739362
mu_xi,0.03975105977339515,control,-0.1316637763268526,-0.055847085188348106,0.013548541750467708
mu_xi,0.12921613106344795,patient,-0.1316637763268526,-0.055847085188348106,0.019557710649739362
