mu_sigma_a,mu_sigma_n,mu_eta,mu_kappa,mu_beta,mu_bias
0.8957400323292319,0.367817550893956,0.2500474997898509,0.8518149173120886,9.528253556665847,0.056521843379182896
0.6966975018436501,0.3148589049881582,0.26930076652204477,0.8077064198495625,9.98543410044592,0.07324414150927507
0.9388067797586239,0.2010865771548886,0.343048184665637,0.9371948809181964,8.994532903435921,0.06727585482526546
0.9991377100513767,0.11494731779160804,0.17830360486552474,0.907664290611852,8.306420089563481,0.12788698441505295
0.8270459298097605,0.13764167660292545,0.23662800836161602,0.932525385670054,9.661819679226099,0.09003363950098515
0.9718987885024581,0.2109869285462004,0.2122377979110787,0.9736189027119027,8.681314348135626,0.10908482169851032
0.815336375239024,0.22545626285446016,0.23407697459641752,0.9346988152083013,9.965490401559347,0.09663275183566748
0.9980020610948359,0.10889285009113246,0.14578068977717554,0.8489811676336168,8.721995185494904,0.08061688755007868
0.9701870513524726,0.29462841066849177,0.36755046189673773,0.9271797832263419,9.88451851982503,0.11576024108213498
0.8158205636576793,0.222806244096025,0.11917743716651925,0.9722367257654023,9.538700654097939,0.18424447600599386
0.8817798447707205,0.24740920216508683,0.3709720838508822,0.9647878273306213,9.967496263859747,0.07339188841243335
0.8325120079284657,0.25149376694111353,0.4361885955311721,0.99546238756818,7.537661264140379,0.0440538403941704
0.77735027995428,0.17830106178564675,0.2849830737031701,0.9687397438772448,7.825738214944762,0.09038415584310816
0.7346314157970915,0.32449709587637343,0.18043170385552856,0.9648635367373422,9.450528674648238,0.14554994605688285
0.8603852377271564,0.21764924849729073,0.3557529120321462,0.938066245071752,9.964646864021635,0.12012258987324186
0.837337397628934,0.24740069343356808,0.4633656816159583,0.9952005169045424,7.607597244731442,0.040350916992056084
0.9038103932322898,0.22066295595539903,0.293849929302513,0.9647668408980848,9.875132101814861,0.13423588813868326
0.8368261581240617,0.2983271892008339,0.5890141076631286,0.9446914488807325,9.854238952514754,0.10699579580687411
0.8016529982287883,0.22710689422945968,0.2718671703522459,0.8365286450431679,9.579709284934259,0.07163984514128478
0.9384321303173313,0.3107113724127709,0.260083473758901,0.8997711657435765,9.779590670948092,0.11008510194269482
0.8015679476686141,0.20842282111258514,0.3638437571365612,0.9364530337115403,8.94050928900479,0.07631270693777771
0.7649609878486273,0.5087542247845752,0.3045484616097658,0.9275454055248511,9.962760794625753,0.10267443509025762
0.9230746750068387,0.45793559648061094,0.3563476015546383,0.9486387217634612,9.900995918474841,0.11486481985806705
0.8793570776371253,0.42996028246745494,0.33821722559991724,0.8973481161136828,9.944531956355785,0.06753158769199258
0.9425298743871661,0.29666732440034976,0.30551001138072015,0.912945900255016,9.163328091450968,0.05901886250056521
0.8215400601844519,0.37285374212218586,0.32010869750414794,0.9432374208892864,9.73755492093253,0.10560250491117644
0.8339960198416528,0.2203529284774075,0.2048146611874469,0.9967242240075413,7.404100547692245,0.11462620967759847
0.8284033269604345,0.4161410827228404,0.3175741693742155,0.901630226420516,9.931764460626745,0.10216793326523291
0.9725397624144699,0.2345499136844444,0.20446220921058594,0.8865056377586888,9.854986583976578,0.11247566057804706
0.7692597335370166,0.27806311572032855,0.3779551233980097,0.9672985211280525,9.699534638678847,0.11569793260462033
0.901012181301236,0.12064362473306606,0.3924864068098271,0.9977045302255605,9.180690632283811,0.18222616556023244
0.7542206413974055,0.32058391938034886,0.3179959963348279,0.8633426880347472,9.184456990207071,0.04479029721959105
0.9861353194703063,0.18822749014860213,0.2543435388031457,0.9153647252141384,9.900746816188942,0.12180260869992604
0.9126699060506611,0.1308346649253043,0.3846008381446098,0.8274156140618212,9.775875806819476,0.06479914853016307
0.8227990041479917,0.36873313167439425,0.2919195950430127,0.8679209344794909,9.448470145032012,0.046729179110634636
0.8119535568274516,0.3916597522026024,0.3259925574904381,0.9407693923970686,9.575704238515549,0.06065156971117575
0.9446683454627368,0.3429196074557915,0.40846714539063617,0.893814380099438,9.937891146935186,0.06863039016763904
0.9294873801322086,0.15982192711102175,0.32523765248346614,0.9172175865821856,9.78310965622802,0.08049760043146768
0.861682616501232,0.06711608976070602,0.2844253752595594,0.9741181426703338,9.296588274019825,0.14865597148061044
0.7976886996249326,0.11920112490750759,0.23071473514759358,0.9490069016465437,7.930470354552176,0.1414241979891497
0.8679976089054696,0.2041621163246391,0.24221943393234505,0.8559162887906833,8.96932158778521,0.03062859321900369
0.7468396139028476,0.20714341274533687,0.37920177996729354,0.9165530991746709,9.884560598238009,0.06810770296208424
0.8580751399119189,0.5184302686954986,0.30511070998878803,0.8651058123087979,9.565381207893573,0.03871363934604654
0.8230983286075572,0.25573930936538913,0.22680837902836679,0.8302875697143797,9.986793195621594,0.013086694177411927
0.8399430763894999,0.12209090046719336,0.311099164292679,0.9961501411974887,9.831821607041455,0.14476953032159728
0.8604358544238325,0.16291527441243772,0.4151920804627943,0.9006093462405942,8.882651816064586,0.0851753739942744
0.8366436382713927,0.5491615895841877,0.3051029643807747,0.8687552097112332,9.32852201024248,0.033471354652593405
0.8398191243572306,0.30283571788469765,0.2557326432231389,0.7459511248694731,9.98886386077309,0.015486550020339471
0.9694836055796506,0.3472341261020778,0.18069670971208407,0.9948274229092552,7.897427292845178,0.04502052612828642
0.8156984086440453,0.15514849725248392,0.28537865395407697,0.9831766197259347,9.6743975362614,0.1314980721818779
0.8400954251635887,0.2257411115212416,0.3541808918185954,0.9587575043920938,9.44514950121377,0.0746063182586633
0.9207428186523866,0.16391044159747892,0.2916340652275303,0.9939784480770695,9.998425303035535,0.14852233446093235
0.9242706046898305,0.11318733506607713,0.15310241529173998,0.8942204450022021,9.482410348801904,0.144331260127834
0.9010814359418245,0.36329100745281856,0.3283757426888149,0.8210309262568042,9.655295536294435,0.05652262379449713
0.9308962944809993,0.25652804952074626,0.39842746526563,0.8573965502173307,9.742138698648949,0.043059993283046896
0.9593957858215615,0.30854870742217194,0.3226016819517639,0.9516017620214057,7.743079348067921,0.028858448466576175
0.7421743197194656,0.37634706149753966,0.2486793198166018,0.9960224291024327,8.020463826724901,0.060521665490965895
0.8907487924322184,0.20080826362930956,0.1814386041409896,0.9983879561638127,7.2173969844278005,0.09125779972662025
0.9422473906240495,0.24744682093574252,0.38552471155493095,0.8610710201873296,9.748224023693018,0.04056889062943933
0.9791125215669457,0.36500197131780415,0.28596939274269967,0.9506174869529829,8.033225332828662,0.03872678396171517
0.7484802914014456,0.3695102664142852,0.23823250803297424,0.9970884609588869,8.114887763526818,0.06662123460478345
