hdi_low,hdi_high,param
-0.7361778781555826,-0.3115422055417421,mu_xi
-0.644972701728068,0.42670003389085864,mu_ep
-26.247564006952736,-7.114907259182912,mu_b
-1.981862220020621,2.203390056914975,mu_pi
-3.0877729494101374,3.838914733906207,mu_rho
