subjID	trial	cue	choice	outcome
1	44	2	1	0
1	45	4	1	0
1	46	4	1	0
1	47	7	0	0
1	48	6	0	0
1	49	4	1	0
1	50	2	1	0
1	51	4	1	0
1	52	4	1	0
1	53	6	0	0
1	54	4	1	0
1	55	6	1	0
1	56	5	1	0
1	57	6	1	0
1	58	1	1	0
1	59	6	1	0
1	60	7	1	0
1	61	2	1	0
1	62	2	1	0
1	63	3	1	0
1	64	4	1	0
1	65	4	1	0
1	66	4	1	0
1	67	6	1	0
1	68	4	1	0
1	69	6	1	0
1	70	4	1	0
1	71	2	1	0
1	72	7	1	0
1	73	7	1	0
1	74	4	1	0
1	75	6	1	0
1	76	5	1	0
1	77	2	1	0
1	78	4	1	0
1	79	5	1	0
1	80	4	1	0
1	81	4	1	0
1	82	4	1	0
1	83	6	1	0
1	84	6	1	0
1	85	2	1	0
1	86	6	1	0
1	87	4	1	0
1	88	6	1	0
1	89	4	1	0
1	90	1	1	0
1	91	5	1	0
1	92	3	1	0
1	93	4	1	0
1	94	2	1	0
1	95	2	1	0
1	96	2	1	0
1	97	6	1	0
1	98	6	1	0
1	99	7	1	0
1	100	4	1	0
1	101	6	1	0
1	102	2	1	0
1	103	6	1	0
1	104	4	1	0
1	105	6	1	0
1	106	2	1	0
1	107	6	1	0
1	108	2	1	0
1	109	6	1	0
1	110	4	1	0
1	111	2	1	0
1	112	2	1	0
1	113	6	1	0
1	114	4	1	0
1	115	2	1	0
1	116	2	1	0
1	117	6	1	0
1	118	5	1	0
1	119	2	1	0
1	120	6	1	0
1	121	2	1	0
1	122	2	1	0
1	123	1	1	0
1	124	4	1	0
1	125	6	1	0
1	126	6	1	0
1	127	4	1	0
1	128	2	1	0
1	129	4	1	0
1	130	2	1	0
1	131	2	1	0
1	132	2	1	0
1	133	7	1	0
1	134	4	1	0
1	135	1	0	0
1	136	4	1	0
1	137	6	1	0
1	138	6	1	0
1	139	6	1	0
1	140	6	1	0
1	141	2	1	0
1	142	3	1	0
1	143	4	1	0
1	144	2	1	0
1	145	4	1	0
1	146	2	1	0
1	147	2	1	0
1	148	6	1	0
1	149	2	1	0
1	150	4	1	0
1	151	4	1	0
1	152	6	1	0
1	153	2	1	0
1	154	2	1	0
1	155	6	1	0
1	156	2	1	0
1	157	2	1	0
1	158	2	1	0
1	159	4	1	0
1	160	2	1	0
1	161	3	1	0
1	162	3	1	0
1	163	4	1	0
1	164	4	1	0
1	165	5	1	0
1	166	2	1	0
1	167	3	1	0
1	168	7	1	0
1	169	2	1	0
1	170	6	1	0
1	171	6	1	0
1	172	5	1	0
1	173	2	1	0
1	174	1	0	0
1	175	6	1	0
1	176	2	1	0
1	177	2	1	0
1	178	7	1	0
1	179	7	1	0
1	180	6	1	0
1	181	4	1	0
1	182	4	1	0
1	183	4	1	0
1	184	3	1	0
1	185	7	1	0
1	186	6	1	0
1	187	7	1	0
1	188	2	1	0
1	189	4	1	0
1	190	5	1	0
1	191	4	1	0
1	192	4	1	0
1	193	2	1	0
1	194	2	1	0
1	195	2	1	0
1	196	5	1	0
1	197	3	1	0
1	198	4	1	0
1	199	4	1	0
2	0	6	0	0
2	1	4	0	-1
2	2	4	1	0
2	3	2	1	0
2	4	2	1	0
2	5	2	0	-1
2	6	6	0	0
2	7	6	0	0
2	8	4	1	0
2	9	2	1	0
2	10	2	1	0
2	11	6	0	0
2	12	6	0	0
2	13	4	1	0
2	14	2	1	0
2	15	4	1	0
2	16	4	1	0
2	17	1	1	0
2	18	6	0	0
2	19	5	1	0
2	20	4	1	0
2	21	6	0	0
2	22	6	0	0
2	23	2	1	0
2	24	2	1	0
2	25	4	1	0
2	26	6	0	0
2	27	6	0	0
2	28	2	1	0
2	29	6	1	0
2	30	4	1	0
2	31	2	1	0
2	32	6	0	0
2	33	2	1	0
2	34	3	1	0
2	35	2	1	0
2	36	4	1	0
2	37	4	1	0
2	38	5	1	0
2	39	1	1	0
2	40	4	1	0
2	41	1	1	0
2	42	2	1	0
2	43	2	1	0
2	44	4	1	0
2	45	6	0	0
2	46	6	0	0
2	47	4	1	0
2	48	3	1	0
2	49	1	1	0
2	50	5	1	0
2	51	3	1	0
2	52	4	0	-1
2	53	4	1	0
2	54	2	1	0
2	55	4	1	0
2	56	4	1	0
2	57	4	1	0
2	58	6	0	0
2	59	6	0	0
2	60	2	1	0
2	61	6	1	0
2	62	1	1	0
2	63	2	1	0
2	64	2	1	0
2	65	3	1	0
2	66	2	1	0
2	67	2	1	0
2	68	4	1	0
2	69	4	1	0
2	70	2	1	0
2	71	2	1	0
2	72	4	1	0
2	73	5	1	0
2	74	5	1	0
2	75	1	1	0
2	76	2	1	0
2	77	5	1	0
2	78	2	1	0
2	79	2	1	0
2	80	4	1	0
2	81	3	1	0
2	82	5	1	0
2	83	1	1	0
2	84	2	1	0
2	85	2	1	0
2	86	3	1	0
2	87	1	1	0
2	88	4	1	0
2	89	1	1	0
2	90	2	1	0
2	91	6	1	0
2	92	2	1	0
2	93	5	1	0
2	94	4	1	0
2	95	6	1	0
2	96	4	1	0
2	97	2	1	0
2	98	7	1	0
2	99	6	1	0
2	100	2	1	0
2	101	4	1	0
2	102	2	1	0
2	103	6	1	0
2	104	2	0	-1
2	105	5	0	0
2	106	7	0	0
2	107	6	1	0
2	108	6	1	0
2	109	5	1	0
2	110	2	0	-1
2	111	2	1	0
2	112	2	1	0
2	113	6	1	0
2	114	6	1	0
2	115	2	1	0
2	116	7	1	0
2	117	4	1	0
2	118	2	1	0
2	119	4	1	0
2	120	4	1	0
2	121	2	1	0
2	122	5	1	0
2	123	4	1	0
2	124	2	1	0
2	125	6	1	0
2	126	4	1	0
2	127	3	1	0
2	128	2	1	0
2	129	4	1	0
2	130	2	1	0
2	131	6	1	0
2	132	4	1	0
2	133	6	1	0
2	134	3	1	0
2	135	4	1	0
2	136	4	1	0
2	137	6	1	0
2	138	2	1	0
2	139	4	1	0
2	140	2	1	0
2	141	6	1	0
2	142	6	1	0
2	143	4	1	0
2	144	5	1	0
2	145	4	1	0
2	146	4	1	0
2	147	6	1	0
2	148	7	1	0
2	149	2	1	0
2	150	4	1	0
2	151	6	1	0
2	152	4	1	0
2	153	2	1	0
2	154	2	1	0
2	155	4	1	0
2	156	2	1	0
2	157	4	1	0
2	158	4	1	0
2	159	4	1	0
2	160	7	1	0
2	161	7	1	0
2	162	2	1	0
2	163	2	1	0
2	164	6	1	0
2	165	6	1	0
2	166	2	1	0
2	167	6	1	0
2	168	6	1	0
2	169	2	1	0
2	170	4	1	0
2	171	2	1	0
2	172	4	1	0
2	173	4	1	0
2	174	2	1	0
2	175	2	1	0
2	176	2	1	0
2	177	4	1	0
2	178	2	1	0
2	179	2	1	0
2	180	2	1	0
2	181	4	1	0
2	182	4	1	0
2	183	3	1	0
2	184	5	1	0
2	185	6	1	0
2	186	2	1	0
2	187	7	1	0
2	188	3	1	0
2	189	4	1	0
2	190	3	1	0
2	191	5	1	0
2	192	6	1	0
2	193	6	1	0
2	194	4	1	0
2	195	4	1	0
2	196	2	1	0
2	197	6	1	0
2	198	7	1	0
2	199	5	1	0
