subjID	trial	cue	choice	outcome
2	26	6	0	0
2	27	4	1	0
2	28	2	1	0
2	29	4	1	0
2	30	6	0	0
2	31	6	0	0
2	32	6	0	0
2	33	2	1	0
2	34	3	1	0
2	35	2	1	0
2	36	7	0	0
2	37	4	1	0
2	38	6	0	0
2	39	4	1	0
2	40	2	1	0
2	41	4	1	0
2	42	2	1	0
2	43	4	1	0
2	44	6	0	0
2	45	6	1	0
2	46	2	1	0
2	47	2	1	0
2	48	6	1	0
2	49	4	1	0
2	50	2	1	0
2	51	4	1	0
2	52	2	1	0
2	53	2	1	0
2	54	1	1	0
2	55	2	1	0
2	56	4	1	0
2	57	2	1	0
2	58	2	1	0
2	59	4	1	0
2	60	6	1	0
2	61	1	1	0
2	62	2	1	0
2	63	6	1	0
2	64	5	1	0
2	65	6	1	0
2	66	6	1	0
2	67	2	1	0
2	68	6	1	0
2	69	2	1	0
2	70	6	1	0
2	71	7	0	0
2	72	2	1	0
2	73	6	1	0
2	74	1	1	0
2	75	4	1	0
2	76	4	1	0
2	77	4	1	0
2	78	6	1	0
2	79	6	1	0
2	80	4	1	0
2	81	2	1	0
2	82	6	1	0
2	83	2	1	0
2	84	6	1	0
2	85	2	1	0
2	86	6	1	0
2	87	5	1	0
2	88	2	1	0
2	89	6	1	0
2	90	2	1	0
2	91	2	1	0
2	92	3	1	0
2	93	4	1	0
2	94	2	1	0
2	95	6	1	0
2	96	4	1	0
2	97	7	1	0
2	98	2	0	-1
2	99	4	0	-1
2	100	6	1	0
2	101	7	1	0
2	102	4	1	0
2	103	4	1	0
2	104	6	1	0
2	105	4	1	0
2	106	4	1	0
2	107	7	1	0
2	108	4	1	0
2	109	2	1	0
2	110	6	1	0
2	111	4	1	0
2	112	3	1	0
2	113	6	1	0
2	114	1	1	0
2	115	6	1	0
2	116	2	1	0
2	117	2	1	0
2	118	6	1	0
2	119	4	1	0
2	120	2	1	0
2	121	7	1	0
2	122	3	1	0
2	123	6	1	0
2	124	4	1	0
2	125	3	1	0
2	126	4	1	0
2	127	6	1	0
2	128	7	1	0
2	129	6	1	0
2	130	4	1	0
2	131	6	1	0
2	132	6	1	0
2	133	4	1	0
2	134	6	1	0
2	135	6	1	0
2	136	6	1	0
2	137	5	1	0
2	138	4	1	0
2	139	4	1	0
2	140	2	1	0
2	141	2	1	0
2	142	2	1	0
2	143	4	1	0
2	144	3	1	0
2	145	6	1	0
2	146	4	1	0
2	147	4	1	0
2	148	2	1	0
2	149	2	1	0
2	150	6	1	0
2	151	2	1	0
2	152	4	1	0
2	153	4	1	0
2	154	5	1	0
2	155	4	1	0
2	156	2	1	0
2	157	6	1	0
2	158	5	1	0
2	159	2	1	0
