subjID	trial	cue	choice	outcome
1	138	5	1	0
1	139	4	0	-1
1	140	2	1	0
1	141	6	1	0
1	142	6	1	0
1	143	4	1	0
1	144	6	0	0
1	145	2	1	0
1	146	6	1	0
1	147	2	1	0
1	148	4	1	0
1	149	2	1	0
1	150	2	1	0
1	151	6	1	0
1	152	4	1	0
1	153	4	1	0
1	154	4	1	0
1	155	2	1	0
1	156	2	1	0
1	157	2	1	0
1	158	4	1	0
1	159	2	1	0
1	160	3	1	0
1	161	2	1	0
1	162	6	1	0
1	163	2	1	0
1	164	7	0	0
1	165	2	1	0
1	166	4	1	0
1	167	1	1	0
1	168	6	0	0
1	169	2	1	0
1	170	4	1	0
1	171	6	0	0
1	172	2	1	0
1	173	4	1	0
1	174	2	1	0
1	175	6	1	0
1	176	6	0	0
1	177	2	1	0
1	178	6	0	0
1	179	1	1	0
1	180	6	1	0
1	181	4	1	0
1	182	4	1	0
1	183	6	1	0
1	184	6	1	0
1	185	7	1	0
1	186	2	1	0
1	187	1	1	0
1	188	6	0	0
1	189	6	1	0
1	190	6	0	0
1	191	4	1	0
1	192	6	0	0
1	193	6	1	0
1	194	4	1	0
1	195	6	0	0
1	196	6	1	0
1	197	4	1	0
1	198	4	1	0
1	199	6	0	0
1	200	1	1	0
1	201	6	0	0
1	202	6	0	0
1	203	2	1	0
1	204	2	1	0
1	205	2	0	-1
1	206	2	1	0
1	207	6	1	0
1	208	4	1	0
1	209	2	1	0
1	210	2	1	0
1	211	2	1	0
1	212	4	1	0
1	213	3	1	0
1	214	4	1	0
1	215	4	1	0
1	216	6	0	0
1	217	4	1	0
1	218	3	1	0
1	219	5	1	0
1	220	2	1	0
1	221	4	1	0
1	222	2	1	0
1	223	4	1	0
1	224	6	0	0
1	225	4	1	0
1	226	6	1	0
1	227	4	1	0
1	228	5	1	0
1	229	2	1	0
1	230	4	0	-1
1	231	6	1	0
1	232	4	1	0
1	233	6	1	0
1	234	4	1	0
1	235	4	1	0
1	236	6	0	0
1	237	2	1	0
1	238	4	1	0
1	239	6	0	0
2	0	4	0	-1
2	1	6	1	0
2	2	4	1	0
2	3	6	1	0
2	4	2	1	0
2	5	2	1	0
2	6	3	1	0
2	7	4	0	-1
2	8	2	0	-1
2	9	5	1	0
2	10	2	1	0
2	11	2	1	0
2	12	6	1	0
2	13	2	1	0
2	14	4	1	0
2	15	4	1	0
2	16	4	1	0
2	17	2	0	-1
2	18	6	1	0
2	19	7	0	0
2	20	6	1	0
2	21	2	1	0
2	22	4	1	0
2	23	3	0	0
2	24	4	1	0
2	25	7	1	0
2	26	2	1	0
2	27	5	1	0
2	28	3	1	0
2	29	6	1	0
2	30	3	1	0
2	31	6	1	0
2	32	6	1	0
2	33	6	0	0
2	34	4	1	0
2	35	2	1	0
2	36	1	1	0
2	37	3	1	0
2	38	1	1	0
2	39	6	1	0
2	40	5	1	0
2	41	4	0	-1
2	42	6	1	0
2	43	4	1	0
2	44	1	1	0
2	45	2	1	0
2	46	2	1	0
2	47	3	1	0
2	48	2	1	0
2	49	4	1	0
2	50	4	1	0
2	51	4	1	0
2	52	4	1	0
2	53	6	1	0
2	54	4	1	0
2	55	1	1	0
2	56	6	1	0
2	57	5	1	0
2	58	6	1	0
2	59	7	0	0
2	60	1	1	0
2	61	2	1	0
2	62	2	1	0
2	63	4	1	0
2	64	6	1	0
2	65	2	1	0
2	66	4	1	0
2	67	2	1	0
2	68	6	1	0
2	69	6	1	0
2	70	1	1	0
2	71	4	1	0
2	72	2	1	0
2	73	7	1	0
2	74	6	1	0
2	75	4	1	0
2	76	7	1	0
2	77	3	1	0
2	78	6	1	0
2	79	4	1	0
2	80	2	0	-1
2	81	6	0	0
2	82	6	1	0
2	83	2	1	0
2	84	6	1	0
2	85	6	1	0
2	86	4	1	0
2	87	6	1	0
2	88	2	1	0
2	89	4	1	0
2	90	6	1	0
2	91	2	1	0
2	92	2	1	0
2	93	6	0	0
2	94	4	1	0
2	95	4	1	0
2	96	2	1	0
2	97	2	1	0
2	98	6	1	0
2	99	4	1	0
2	100	2	1	0
2	101	6	1	0
2	102	2	1	0
2	103	6	1	0
2	104	6	1	0
2	105	4	0	-1
2	106	4	1	0
2	107	4	1	0
2	108	4	1	0
2	109	6	1	0
2	110	2	1	0
2	111	6	0	0
2	112	4	1	0
2	113	2	1	0
2	114	2	1	0
2	115	4	1	0
2	116	2	0	-1
2	117	2	1	0
2	118	2	1	0
2	119	6	1	0
2	120	4	1	0
2	121	7	1	0
2	122	3	1	0
2	123	4	1	0
2	124	4	1	0
2	125	4	1	0
2	126	2	1	0
2	127	6	1	0
2	128	7	1	0
2	129	4	1	0
2	130	2	1	0
2	131	6	1	0
2	132	1	1	0
2	133	3	1	0
2	134	6	1	0
2	135	4	0	-1
2	136	6	1	0
2	137	4	0	-1
2	138	6	1	0
2	139	6	1	0
2	140	3	1	0
2	141	2	1	0
2	142	6	1	0
2	143	4	1	0
2	144	2	1	0
2	145	4	1	0
2	146	1	1	0
2	147	2	1	0
2	148	6	1	0
2	149	1	1	0
2	150	2	1	0
2	151	1	0	0
2	152	7	1	0
2	153	4	1	0
2	154	2	0	-1
2	155	6	1	0
2	156	4	1	0
2	157	4	1	0
2	158	4	1	0
2	159	2	0	-1
2	160	2	0	-1
2	161	4	1	0
2	162	2	1	0
2	163	4	1	0
2	164	6	1	0
2	165	2	0	-1
2	166	7	1	0
2	167	6	1	0
2	168	6	1	0
2	169	6	1	0
2	170	2	1	0
2	171	4	1	0
2	172	4	1	0
2	173	5	0	0
2	174	4	1	0
2	175	6	1	0
2	176	5	1	0
2	177	6	1	0
2	178	4	1	0
2	179	2	1	0
2	180	6	1	0
2	181	6	1	0
2	182	6	1	0
2	183	2	1	0
2	184	2	1	0
2	185	4	1	0
2	186	3	0	0
2	187	6	1	0
2	188	4	0	-1
2	189	6	0	0
2	190	4	1	0
2	191	2	1	0
2	192	2	1	0
2	193	4	1	0
2	194	2	1	0
2	195	6	0	0
2	196	4	1	0
2	197	6	1	0
2	198	4	1	0
2	199	2	1	0
2	200	2	1	0
2	201	4	1	0
2	202	2	1	0
2	203	1	1	0
2	204	6	1	0
2	205	6	0	0
2	206	3	0	0
2	207	6	0	0
2	208	4	1	0
2	209	6	1	0
2	210	5	1	0
2	211	4	1	0
2	212	2	1	0
2	213	4	1	0
2	214	6	1	0
2	215	2	0	-1
2	216	6	1	0
2	217	6	1	0
2	218	3	1	0
2	219	5	1	0
2	220	6	1	0
2	221	2	1	0
2	222	6	0	0
2	223	2	1	0
2	224	6	0	0
2	225	5	1	0
2	226	3	1	0
2	227	2	1	0
2	228	5	1	0
2	229	6	0	0
2	230	6	1	0
2	231	4	1	0
2	232	7	0	0
2	233	4	1	0
2	234	2	1	0
2	235	4	1	0
2	236	3	1	0
2	237	7	1	0
2	238	4	1	0
2	239	7	1	0
