subjID	trial	cue	choice	outcome
2	58	3	1	0
2	59	5	0	0
2	60	2	1	0
2	61	4	1	0
2	62	2	1	0
2	63	4	1	0
2	64	6	1	0
2	65	4	1	0
2	66	6	0	0
2	67	4	1	0
2	68	5	1	0
2	69	2	1	0
2	70	4	1	0
2	71	6	0	0
2	72	4	1	0
2	73	6	0	0
2	74	4	1	0
2	75	4	1	0
2	76	6	0	0
2	77	2	1	0
2	78	4	1	0
2	79	6	0	0
2	80	4	1	0
2	81	2	1	0
2	82	6	0	0
2	83	2	1	0
2	84	6	1	0
2	85	4	1	0
2	86	7	0	0
2	87	4	1	0
2	88	6	1	0
2	89	1	1	0
2	90	7	1	0
2	91	2	0	-1
2	92	3	1	0
2	93	6	1	0
2	94	1	1	0
2	95	6	0	0
2	96	6	1	0
2	97	4	1	0
2	98	2	1	0
2	99	6	0	0
2	100	4	1	0
2	101	2	1	0
2	102	6	0	0
2	103	6	1	0
2	104	4	0	-1
2	105	6	0	0
2	106	4	1	0
2	107	5	0	0
2	108	4	1	0
2	109	4	1	0
2	110	2	1	0
2	111	7	1	0
2	112	2	1	0
2	113	2	1	0
2	114	2	1	0
2	115	1	1	0
2	116	6	1	0
2	117	4	1	0
2	118	6	0	0
2	119	4	1	0
2	120	6	0	0
2	121	6	0	0
2	122	6	0	0
2	123	4	1	0
2	124	5	1	0
2	125	2	0	-1
2	126	3	1	0
2	127	2	1	0
2	128	4	1	0
2	129	2	1	0
2	130	4	1	0
2	131	7	1	0
2	132	3	1	0
2	133	7	0	0
2	134	5	1	0
2	135	4	1	0
2	136	6	0	0
2	137	4	1	0
2	138	2	1	0
2	139	6	0	0
2	140	4	1	0
2	141	3	1	0
2	142	3	1	0
2	143	6	0	0
2	144	2	1	0
2	145	6	0	0
2	146	2	1	0
2	147	4	1	0
2	148	4	1	0
2	149	6	0	0
2	150	6	1	0
2	151	2	1	0
2	152	4	1	0
2	153	6	1	0
2	154	4	1	0
2	155	6	0	0
2	156	2	1	0
2	157	4	1	0
2	158	5	0	0
2	159	2	1	0
