subjID	trial	cue	choice	outcome
0	185	2	1	0
0	186	2	1	0
0	187	6	1	0
0	188	6	1	0
0	189	4	1	0
0	190	2	1	0
0	191	2	1	0
0	192	2	1	0
0	193	4	1	0
0	194	2	1	0
0	195	6	1	0
0	196	4	1	0
0	197	2	1	0
0	198	1	1	0
0	199	2	1	0
0	200	5	1	0
0	201	4	0	-1
0	202	4	1	0
0	203	6	1	0
0	204	7	1	0
0	205	2	0	-1
0	206	5	1	0
0	207	2	1	0
0	208	1	1	0
0	209	6	1	0
0	210	3	1	0
0	211	4	1	0
0	212	4	1	0
0	213	6	1	0
0	214	4	1	0
0	215	6	1	0
0	216	2	1	0
0	217	6	1	0
0	218	2	1	0
0	219	7	1	0
0	220	6	1	0
0	221	2	1	0
0	222	6	1	0
0	223	6	1	0
0	224	2	1	0
0	225	2	1	0
0	226	4	1	0
0	227	1	1	0
0	228	2	1	0
0	229	4	1	0
0	230	4	1	0
0	231	4	1	0
0	232	2	0	-1
0	233	4	1	0
0	234	6	1	0
0	235	2	1	0
0	236	4	1	0
0	237	2	1	0
0	238	6	1	0
0	239	4	1	0
1	0	4	0	-1
1	1	6	0	0
1	2	7	0	0
1	3	4	1	0
1	4	2	1	0
1	5	4	1	0
1	6	6	0	0
1	7	4	1	0
1	8	4	1	0
1	9	2	1	0
1	10	4	1	0
1	11	4	1	0
1	12	2	1	0
1	13	4	1	0
1	14	2	1	0
1	15	4	1	0
1	16	4	1	0
1	17	6	0	0
1	18	3	1	0
1	19	6	0	0
1	20	6	0	0
1	21	1	1	0
1	22	2	1	0
1	23	4	1	0
1	24	2	1	0
1	25	3	1	0
1	26	6	0	0
1	27	5	1	0
1	28	4	1	0
1	29	6	0	0
1	30	2	1	0
1	31	3	1	0
1	32	5	1	0
1	33	6	0	0
1	34	4	1	0
1	35	2	1	0
1	36	1	1	0
1	37	6	0	0
1	38	1	1	0
1	39	4	1	0
1	40	4	0	-1
1	41	6	0	0
1	42	2	1	0
1	43	4	1	0
1	44	1	1	0
1	45	3	1	0
1	46	4	1	0
1	47	2	1	0
1	48	2	1	0
1	49	2	1	0
1	50	4	1	0
1	51	6	0	0
1	52	5	1	0
1	53	7	0	0
1	54	1	1	0
1	55	5	1	0
1	56	4	1	0
1	57	4	1	0
1	58	7	0	0
1	59	1	1	0
1	60	6	0	0
1	61	6	0	0
1	62	4	1	0
1	63	3	1	0
1	64	6	0	0
1	65	2	1	0
1	66	4	1	0
1	67	4	1	0
1	68	6	1	0
1	69	2	1	0
1	70	2	1	0
1	71	4	1	0
1	72	4	1	0
1	73	6	0	0
1	74	4	1	0
1	75	2	1	0
1	76	7	0	0
1	77	6	0	0
1	78	4	1	0
1	79	6	0	0
1	80	4	1	0
1	81	6	0	0
1	82	6	0	0
1	83	7	0	0
1	84	6	0	0
1	85	1	1	0
1	86	2	1	0
1	87	4	1	0
1	88	7	0	0
1	89	2	1	0
1	90	2	1	0
1	91	6	0	0
1	92	4	1	0
1	93	6	0	0
1	94	2	1	0
1	95	5	1	0
1	96	4	1	0
1	97	2	1	0
1	98	6	0	0
1	99	2	1	0
1	100	1	1	0
1	101	2	1	0
1	102	2	1	0
1	103	6	0	0
1	104	6	0	0
1	105	6	0	0
1	106	5	1	0
1	107	4	1	0
1	108	2	1	0
1	109	7	0	0
1	110	3	1	0
1	111	4	1	0
1	112	4	1	0
1	113	7	0	0
1	114	2	1	0
1	115	3	1	0
1	116	5	1	0
1	117	2	1	0
1	118	4	1	0
1	119	4	1	0
1	120	2	1	0
1	121	2	1	0
1	122	4	1	0
1	123	3	1	0
1	124	4	1	0
1	125	3	1	0
1	126	7	0	0
1	127	2	1	0
1	128	2	1	0
1	129	3	1	0
1	130	4	1	0
1	131	5	1	0
1	132	4	1	0
1	133	7	0	0
1	134	3	1	0
1	135	6	0	0
1	136	5	1	0
1	137	6	0	0
1	138	7	0	0
1	139	6	1	0
1	140	6	0	0
1	141	6	0	0
1	142	3	1	0
1	143	2	1	0
1	144	2	1	0
1	145	2	1	0
1	146	4	1	0
1	147	4	1	0
1	148	6	0	0
1	149	7	0	0
1	150	2	1	0
1	151	2	1	0
1	152	4	1	0
1	153	6	0	0
1	154	6	0	0
1	155	6	0	0
1	156	7	0	0
1	157	4	1	0
1	158	4	1	0
1	159	2	1	0
1	160	6	0	0
1	161	5	1	0
1	162	6	0	0
1	163	2	1	0
1	164	4	1	0
1	165	4	1	0
1	166	2	1	0
1	167	2	1	0
1	168	6	0	0
1	169	2	1	0
1	170	4	1	0
1	171	2	1	0
1	172	4	1	0
1	173	7	0	0
1	174	4	1	0
1	175	6	0	0
1	176	2	1	0
1	177	2	1	0
1	178	4	1	0
1	179	4	1	0
1	180	5	1	0
1	181	3	1	0
1	182	6	0	0
1	183	5	1	0
1	184	4	1	0
1	185	4	1	0
1	186	4	0	-1
1	187	2	1	0
1	188	6	0	0
1	189	5	1	0
1	190	6	0	0
1	191	4	1	0
1	192	2	1	0
1	193	4	1	0
1	194	4	1	0
1	195	3	1	0
1	196	1	1	0
1	197	6	0	0
1	198	2	1	0
1	199	4	1	0
1	200	6	0	0
1	201	5	1	0
1	202	7	0	0
1	203	2	1	0
1	204	6	0	0
1	205	1	1	0
1	206	4	1	0
1	207	4	1	0
1	208	4	1	0
1	209	3	1	0
1	210	2	1	0
1	211	1	1	0
1	212	4	1	0
1	213	6	0	0
1	214	4	1	0
1	215	2	1	0
1	216	2	1	0
1	217	2	1	0
1	218	2	1	0
1	219	2	1	0
1	220	2	1	0
1	221	2	1	0
1	222	2	1	0
1	223	6	0	0
1	224	2	1	0
1	225	4	1	0
1	226	6	0	0
1	227	4	1	0
1	228	2	1	0
1	229	2	1	0
1	230	4	1	0
1	231	4	1	0
1	232	3	1	0
1	233	6	0	0
1	234	6	0	0
1	235	6	0	0
1	236	1	1	0
1	237	6	0	0
1	238	4	1	0
1	239	6	0	0
2	0	4	0	-1
2	1	6	1	0
2	2	2	1	0
2	3	6	1	0
2	4	6	1	0
2	5	2	1	0
2	6	6	1	0
2	7	4	1	0
2	8	7	1	0
2	9	2	1	0
2	10	4	1	0
2	11	2	1	0
2	12	2	1	0
2	13	4	1	0
2	14	6	0	0
2	15	6	0	0
2	16	6	0	0
2	17	4	1	0
2	18	6	1	0
2	19	4	1	0
2	20	6	0	0
2	21	6	0	0
2	22	2	1	0
2	23	6	0	0
2	24	1	1	0
2	25	3	1	0
2	26	2	1	0
2	27	4	1	0
2	28	6	0	0
2	29	2	1	0
2	30	4	1	0
2	31	6	0	0
2	32	2	1	0
2	33	5	1	0
2	34	4	1	0
2	35	1	1	0
2	36	4	1	0
2	37	6	0	0
2	38	1	1	0
2	39	6	0	0
2	40	4	1	0
2	41	1	1	0
2	42	2	1	0
2	43	7	1	0
2	44	4	1	0
2	45	2	1	0
2	46	2	1	0
2	47	4	1	0
2	48	1	1	0
2	49	4	1	0
2	50	4	1	0
2	51	2	1	0
2	52	4	1	0
2	53	6	1	0
2	54	2	1	0
2	55	4	1	0
2	56	5	1	0
2	57	7	1	0
2	58	6	1	0
2	59	6	1	0
2	60	4	1	0
2	61	2	1	0
2	62	7	0	0
2	63	2	1	0
2	64	4	1	0
2	65	2	1	0
2	66	6	0	0
2	67	7	1	0
2	68	6	0	0
2	69	3	1	0
2	70	2	1	0
2	71	2	1	0
2	72	2	1	0
2	73	4	1	0
2	74	2	1	0
2	75	3	1	0
2	76	4	1	0
2	77	6	0	0
2	78	1	1	0
2	79	4	0	-1
2	80	5	1	0
2	81	6	0	0
2	82	4	1	0
2	83	7	1	0
2	84	2	1	0
2	85	1	1	0
2	86	4	1	0
2	87	2	1	0
2	88	6	0	0
2	89	2	1	0
2	90	2	1	0
2	91	6	0	0
2	92	6	1	0
2	93	4	1	0
2	94	6	0	0
2	95	4	1	0
2	96	1	1	0
2	97	1	1	0
2	98	4	1	0
2	99	2	1	0
2	100	1	1	0
2	101	7	1	0
2	102	6	0	0
2	103	2	1	0
2	104	1	1	0
2	105	6	0	0
2	106	2	1	0
2	107	2	1	0
2	108	6	0	0
2	109	2	1	0
2	110	2	1	0
2	111	7	0	0
2	112	5	1	0
2	113	4	0	-1
2	114	4	1	0
2	115	6	0	0
2	116	2	1	0
2	117	7	1	0
2	118	6	0	0
2	119	4	1	0
2	120	1	1	0
2	121	6	0	0
2	122	6	0	0
2	123	4	1	0
2	124	3	1	0
2	125	2	1	0
2	126	6	1	0
2	127	6	0	0
2	128	2	1	0
2	129	6	0	0
2	130	1	1	0
2	131	7	1	0
2	132	4	1	0
2	133	4	1	0
2	134	2	1	0
2	135	6	0	0
2	136	2	1	0
2	137	6	1	0
2	138	7	0	0
2	139	6	0	0
2	140	4	1	0
2	141	2	1	0
2	142	4	1	0
2	143	4	1	0
2	144	2	1	0
2	145	4	1	0
2	146	3	1	0
2	147	2	1	0
2	148	4	1	0
2	149	2	1	0
2	150	4	1	0
2	151	1	1	0
2	152	6	0	0
2	153	6	0	0
2	154	4	1	0
2	155	6	0	0
2	156	7	1	0
2	157	2	1	0
2	158	4	1	0
2	159	7	0	0
2	160	7	0	0
2	161	4	1	0
2	162	2	1	0
2	163	4	1	0
2	164	1	1	0
2	165	2	1	0
2	166	7	1	0
2	167	3	1	0
2	168	5	1	0
2	169	2	1	0
2	170	6	0	0
2	171	6	0	0
2	172	3	1	0
2	173	6	0	0
2	174	2	1	0
2	175	4	1	0
2	176	2	1	0
2	177	5	1	0
2	178	2	1	0
2	179	4	1	0
2	180	2	1	0
2	181	4	1	0
2	182	3	1	0
2	183	6	0	0
2	184	1	1	0
2	185	5	1	0
2	186	2	1	0
2	187	2	1	0
2	188	6	1	0
2	189	7	1	0
2	190	3	1	0
2	191	6	1	0
2	192	2	1	0
2	193	5	1	0
2	194	6	0	0
2	195	2	1	0
2	196	4	1	0
2	197	6	0	0
2	198	2	0	-1
2	199	1	1	0
2	200	4	1	0
2	201	4	1	0
2	202	6	0	0
2	203	6	0	0
2	204	2	1	0
2	205	4	1	0
2	206	4	1	0
2	207	4	1	0
2	208	7	0	0
2	209	6	0	0
2	210	4	1	0
2	211	2	1	0
2	212	6	0	0
2	213	2	1	0
2	214	6	0	0
2	215	6	0	0
2	216	5	1	0
2	217	4	1	0
2	218	2	1	0
2	219	3	1	0
2	220	6	0	0
2	221	5	0	0
2	222	6	0	0
2	223	6	0	0
2	224	6	0	0
2	225	6	0	0
2	226	2	1	0
2	227	4	1	0
2	228	4	1	0
2	229	4	1	0
2	230	5	1	0
2	231	2	1	0
2	232	1	1	0
2	233	4	1	0
2	234	2	1	0
2	235	6	0	0
2	236	6	0	0
2	237	6	0	0
2	238	5	1	0
2	239	3	1	0
